Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
VTA,Imp,VTA_s,mawadish,mawadis1,2Sg,Excl,Sim,,mawadishishinaan,<<mawadish>>i1shinaan,JDN-2010-MS-VTA-p20,mawadishishinaang,<<mawadish>>i1shinaang,JDN-2010-MS-VTA-p20,mawadishishinaam,<<mawadish>>i1shinaam,JDN-2010-MS-VTA-p20
VTA,Imp,VTA_s,mawadish,mawadis1,2Pl,Excl,Sim,,mawadishishinaan,<<mawadish>>i1shinaan,JDN-2010-MS-VTA-p20,mawadishishinaang,<<mawadish>>i1shinaang,JDN-2010-MS-VTA-p20,mawadishishinaam,<<mawadish>>i1shinaam,JDN-2010-MS-VTA-p20
VTA,Imp,VTA_s,mawadish,mawadis1,Incl,3PlProx,Sim,,mawadisaadaanig,<<mawadis>>aadaanig,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_s,mawadish,mawadis1,Incl,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_s,mawadish,mawadis1,Incl,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_s,mawadish,mawadis1,Incl,3SgProx,Sim,,mawadisaadaa,<<mawadis>>aadaa,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,1Sg,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,1Sg,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,Excl,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,Excl,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,1Sg,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3SgObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3PlObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3SgProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3PlProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,1Sg,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3SgObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3PlObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3SgProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3PlProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,Excl,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,Excl,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3PlProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3SgObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3PlObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3SgProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,1Sg,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3SgProx,Sim,,miinik,<<miin>>ik,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Pl,3PlProx,Sim,,miinik,<<miin>>ik,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,1Sg,Sim,,miizhishin,<<miizh>>i1shin,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3SgProx,Sim,,miizh,<<miizh>>i1,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,3PlProx,Sim,,miizh,<<miizh>>i1,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,2Sg,Excl,Sim,,miizhishinaan,<<miizh>>i1shinaan,JDN-2010-MS-VTA-p20,miizhishinaang,<<miizh>>i1shinaang,JDN-2010-MS-VTA-p20,miizhishinaam,<<miizh>>i1shinaam,JDN-2010-MS-VTA-p20
VTA,Imp,VTA_n,miizh,miin1,2Pl,Excl,Sim,,miizhishinaan,<<miizh>>i1shinaan,JDN-2010-MS-VTA-p20,miizhishinaang,<<miizh>>i1shinaang,JDN-2010-MS-VTA-p20,miizhishinaam,<<miizh>>i1shinaam,JDN-2010-MS-VTA-p20
VTA,Imp,VTA_n,miizh,miin1,Incl,3PlProx,Sim,,miinadaanig,<<miin>>adaanig,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_n,miizh,miin1,Incl,3SgProx,Sim,,miinadaa,<<miin>>adaa,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,1Sg,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,1Sg,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,Excl,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,Excl,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,1Sg,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3PlObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,1Sg,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3PlObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,Excl,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,Excl,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3PlProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3SgObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3PlObv,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3SgProx,Prb,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,1Sg,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3SgProx,Sim,,mikawik,<<mikaw>>ik,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,3PlProx,Sim,,mikawik,<<mikaw>>ik,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,1Sg,Sim,,mikawishin,<<mikaw>>i1shin,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3SgProx,Sim,,mikaw,<<mikaw>>,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,3PlProx,Sim,,mikaw,<<mikaw>>,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,2Sg,Excl,Sim,,mikawishinaan,<<mikaw>>i1shinaan,JDN-2010-MS-VTA-p20,mikawishinaang,<<mikaw>>i1shinaang,JDN-2010-MS-VTA-p20,mikawishinaam,<<mikawish>>i1naam,JDN-2010-MS-VTA-p20
VTA,Imp,VTA_aw,mikaw,mikaw,2Pl,Excl,Sim,,mikawishinaan,<<mikaw>>i1shinaan,JDN-2010-MS-VTA-p20,mikawishinaang,<<mikaw>>i1shinaang,JDN-2010-MS-VTA-p20,mikawishinaam,<<mikawish>>i1naam,JDN-2010-MS-VTA-p20
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3PlProx,Sim,,mikawaadaanig,<<mikaw>>aadaanig,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3SgObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3PlObv,Sim,,MISSING,,,,,,,,
VTA,Imp,VTA_aw,mikaw,mikaw,Incl,3SgProx,Sim,,mikawaadaa,<<mikaw>>aadaa,JDN-2010-MS-VTA-p20,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Pl,1Sg,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Pl,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Pl,3PlObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Pl,3SgProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Pl,3PlProx,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Sg,1Sg,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Sg,3SgObv,Del,,MISSING,,,,,,,,
VTA,Imp,VTA_Cw,mizho,mizhw,2Sg,3PlObv,Del,,MISSING,,,,,,,,
