Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VTA,Ind,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,InclObj,Dub,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,InclObj,Prt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,1SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,2PlObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,2SgObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,ExclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,DubPrt,Neg,MISSING,,,,,
VTA,Ind,VTA_irr,izhi,in,NONE,XSubj,InclObj,DubPrt,Neg,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgProxObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,ExclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,ExclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,ExclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,ExclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,ExclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,InclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,InclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,InclObj,Neu,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,1SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,1SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,1SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,1SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,1SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2PlObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2PlObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2PlObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2PlObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2PlObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,2SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,2SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,2SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,2SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,2SgObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3PlProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlProxSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgProxSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,InclSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,XSubj,3SgObvObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,1SgSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2PlSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,2SgSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3PlObvSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,3SgObvSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
VTA,Cnj,VTA_irr,izhi,in,NONE,ExclSubj,3SgProxObj,Dub,Pos,MISSING,,,,,
