Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgObvSubj,NONE,Dub,Pos,maajiibatoonigwen,<<maajiibatoo>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,3SgObvSubj,NONE,Dub,Pos,madaabiinigwen,<<madaabii>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,3SgObvSubj,NONE,Dub,Pos,nibaanigwen,<<nibaa>>nigwen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,3SgObvSubj,NONE,Dub,Pos,webinigenigwen,<<webinige>>nigwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,3SgProxSubj,NONE,Dub,Pos,zaaga'amogwen,<<zaaga'>>amogwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,3SgProxSubj,NONE,Dub,Pos,minongwaamogwen,<<minongwaam>>ogwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,3SgProxSubj,NONE,Dub,Pos,wanishinogwen,<<wanishin>>ogwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,3SgProxSubj,NONE,Dub,Pos,nagamogwen,<<nagamo>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,3SgProxSubj,NONE,Dub,Pos,niimigwen,<<niimi>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgProxSubj,NONE,Dub,Pos,maajiibatoogwen,<<maajiibatoo>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,3SgProxSubj,NONE,Dub,Pos,madaabiigwen,<<madaabii>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,3SgProxSubj,NONE,Dub,Pos,nibaagwen,<<nibaa>>gwen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,3SgProxSubj,NONE,Dub,Pos,webinigegwen,<<webinige>>gwen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,ExclSubj,NONE,Dub,Pos,zaaga'amowaangen,<<zaaga'>>amowaangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,ExclSubj,NONE,Dub,Pos,minongwaamowaangen,<<minongwaam>>owaangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,ExclSubj,NONE,Dub,Pos,wanishinowaangen,<<wanishin>>owaangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,ExclSubj,NONE,Dub,Pos,nagamowaangen,<<nagamo>>waangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,ExclSubj,NONE,Dub,Pos,niimiwaangen,<<niimi>>waangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,ExclSubj,NONE,Dub,Pos,maajiibatoowaangen,<<maajiibatoo>>waangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,ExclSubj,NONE,Dub,Pos,madaabiiwaangen,<<madaabii>>waangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,ExclSubj,NONE,Dub,Pos,nibaawaangen,<<nibaa>>waangen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,ExclSubj,NONE,Dub,Pos,webinigewaangen,<<webinige>>waangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,InclSubj,NONE,Dub,Pos,zaaga'amowangen,<<zaaga'>>amowangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,InclSubj,NONE,Dub,Pos,minongwaamowangen,<<minongwaam>>owangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,InclSubj,NONE,Dub,Pos,wanishinowangen,<<wanishin>>owangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,InclSubj,NONE,Dub,Pos,nagamowangen,<<nagamo>>wangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,InclSubj,NONE,Dub,Pos,niimiwangen,<<niimi>>wangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,InclSubj,NONE,Dub,Pos,maajiibatoowangen,<<maajiibatoo>>wangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,InclSubj,NONE,Dub,Pos,madaabiiwangen,<<madaabii>>wangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,InclSubj,NONE,Dub,Pos,nibaawangen,<<nibaa>>wangen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,InclSubj,NONE,Dub,Pos,webinigewangen,<<webinige>>wangen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,XSubj,NONE,Dub,Pos,zaaga'amowiingen,<<zaaga'>>amowiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,XSubj,NONE,Dub,Pos,minongwaamowiingen,<<minongwaam>>owiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,XSubj,NONE,Dub,Pos,wanishinowiingen,<<wanishin>>owiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,XSubj,NONE,Dub,Pos,nagamowiingen,<<nagamo>>wiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,XSubj,NONE,Dub,Pos,niimiwiingen,<<niimi>>wiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,XSubj,NONE,Dub,Pos,maajiibatoowiingen,<<maajiibatoo>>wiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,XSubj,NONE,Dub,Pos,madaabiiwiingen,<<madaabii>>wiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,XSubj,NONE,Dub,Pos,nibaawiingen,<<nibaa>>wiingen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,XSubj,NONE,Dub,Pos,webinigewiingen,<<webinige>>wiingen,JDN-2010-MS-VAI-p31,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,1SgSubj,NONE,DubPrt,Neg,zaaga'amowaambaanen,<<zaaga'>>amowaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,1SgSubj,NONE,DubPrt,Neg,minongwaanziiwaambaanen,<<minongwaan>>ziiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,1SgSubj,NONE,DubPrt,Neg,wanishinziiwaambaanen,<<wanishin>>ziiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,1SgSubj,NONE,DubPrt,Neg,nagamosiiwaambaanen,<<nagamo>>siiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,1SgSubj,NONE,DubPrt,Neg,niimisiiwaambaanen,<<niimi>>siiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,1SgSubj,NONE,DubPrt,Neg,maajiibatoosiiwaambaanen,<<maajiibatoo>>siiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,1SgSubj,NONE,DubPrt,Neg,madaabiisiiwaambaanen,<<madaabii>>siiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,1SgSubj,NONE,DubPrt,Neg,nibaasiiwaambaanen,<<nibaa>>siiwaambaanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,1SgSubj,NONE,DubPrt,Neg,webinigesiiwaambaanen,<<webinige>>siiwaambaanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,2PlSubj,NONE,DubPrt,Neg,zaaga'amowegibanen,<<zaaga'>>amowegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,2PlSubj,NONE,DubPrt,Neg,minongwaanziiwegibanen,<<minongwaan>>ziiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,2PlSubj,NONE,DubPrt,Neg,wanishinziiwegibanen,<<wanishin>>ziiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,2PlSubj,NONE,DubPrt,Neg,nagamosiiwegibanen,<<nagamo>>siiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,2PlSubj,NONE,DubPrt,Neg,niimisiiwegibanen,<<niimi>>siiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,2PlSubj,NONE,DubPrt,Neg,maajiibatoosiiwegibanen,<<maajiibatoo>>siiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,2PlSubj,NONE,DubPrt,Neg,madaabiisiiwegibanen,<<madaabii>>siiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,2PlSubj,NONE,DubPrt,Neg,nibaasiiwegibanen,<<nibaa>>siiwegibanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,2PlSubj,NONE,DubPrt,Neg,webinigesiiwegibanen,<<webinige>>siiwegibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,2SgSubj,NONE,DubPrt,Neg,zaaga'amowambanen,<<zaaga'>>amowambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,2SgSubj,NONE,DubPrt,Neg,minongwaanziiwambanen,<<minongwaan>>ziiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,2SgSubj,NONE,DubPrt,Neg,wanishinziiwambanen,<<wanishin>>ziiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,2SgSubj,NONE,DubPrt,Neg,nagamosiiwambanen,<<nagamo>>siiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,2SgSubj,NONE,DubPrt,Neg,niimisiiwambanen,<<niimi>>siiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,2SgSubj,NONE,DubPrt,Neg,maajiibatoosiiwambanen,<<maajiibatoo>>siiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,2SgSubj,NONE,DubPrt,Neg,madaabiisiiwambanen,<<madaabii>>siiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,2SgSubj,NONE,DubPrt,Neg,nibaasiiwambanen,<<nibaa>>siiwambanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,2SgSubj,NONE,DubPrt,Neg,webinigesiiwambanen,<<webinige>>siiwambanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,3PlObvSubj,NONE,DubPrt,Neg,zaaga'aminigobanen,<<zaaga'>>aminigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,3PlObvSubj,NONE,DubPrt,Neg,minongwaanziinigobanen,<<minongwaan>>ziinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,3PlObvSubj,NONE,DubPrt,Neg,wanishinziinigobanen,<<wanishin>>ziinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,3PlObvSubj,NONE,DubPrt,Neg,nagamosiinigobanen,<<nagamo>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,3PlObvSubj,NONE,DubPrt,Neg,niimisiinigobanen,<<niimi>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,3PlObvSubj,NONE,DubPrt,Neg,maajiibatoosiinigobanen,<<maajiibatoo>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,3PlObvSubj,NONE,DubPrt,Neg,madaabiisiinigobanen,<<madaabii>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,3PlObvSubj,NONE,DubPrt,Neg,nibaasiinigobanen,<<nibaa>>siinigobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,3PlObvSubj,NONE,DubPrt,Neg,webinigesiinigobanen,<<webinige>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,3PlProxSubj,NONE,DubPrt,Neg,zaaga'amowaagobanen,<<zaaga'>>amowaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,3PlProxSubj,NONE,DubPrt,Neg,minongwaanziiwaagobanen,<<minongwaan>>ziiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,3PlProxSubj,NONE,DubPrt,Neg,wanishinziiwaagobanen,<<wanishin>>ziiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,3PlProxSubj,NONE,DubPrt,Neg,nagamosiiwaagobanen,<<nagamo>>siiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,3PlProxSubj,NONE,DubPrt,Neg,niimisiiwaagobanen,<<niimi>>siiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,3PlProxSubj,NONE,DubPrt,Neg,maajiibatoosiiwaagobanen,<<maajiibatoo>>siiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,3PlProxSubj,NONE,DubPrt,Neg,madaabiisiiwaagobanen,<<madaabii>>siiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,3PlProxSubj,NONE,DubPrt,Neg,nibaasiiwaagobanen,<<nibaa>>siiwaagobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,3PlProxSubj,NONE,DubPrt,Neg,webinigesiiwaagobanen,<<webinige>>siiwaagobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,3SgObvSubj,NONE,DubPrt,Neg,zaaga'aminigobanen,<<zaaga'>>aminigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,3SgObvSubj,NONE,DubPrt,Neg,minongwaanziinigobanen,<<minongwaan>>ziinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,3SgObvSubj,NONE,DubPrt,Neg,wanishinziinigobanen,<<wanishin>>ziinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,3SgObvSubj,NONE,DubPrt,Neg,nagamosiinigobanen,<<nagamo>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,3SgObvSubj,NONE,DubPrt,Neg,niimisiinigobanen,<<niimi>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgObvSubj,NONE,DubPrt,Neg,maajiibatoosiinigobanen,<<maajiibatoo>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,3SgObvSubj,NONE,DubPrt,Neg,madaabiisiinigobanen,<<madaabii>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,3SgObvSubj,NONE,DubPrt,Neg,nibaasiinigobanen,<<nibaa>>siinigobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,3SgObvSubj,NONE,DubPrt,Neg,webinigesiinigobanen,<<webinige>>siinigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,3SgProxSubj,NONE,DubPrt,Neg,zaaga'amogobanen,<<zaaga'>>amogobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,3SgProxSubj,NONE,DubPrt,Neg,minongwaanziigobanen,<<minongwaan>>ziigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,3SgProxSubj,NONE,DubPrt,Neg,wanishinziigobanen,<<wanishin>>ziigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,3SgProxSubj,NONE,DubPrt,Neg,nagamosiigobanen,<<nagamo>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,3SgProxSubj,NONE,DubPrt,Neg,niimisiigobanen,<<niimi>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,3SgProxSubj,NONE,DubPrt,Neg,maajiibatoosiigobanen,<<maajiibatoo>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,3SgProxSubj,NONE,DubPrt,Neg,madaabiisiigobanen,<<madaabii>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,3SgProxSubj,NONE,DubPrt,Neg,nibaasiigobanen,<<nibaa>>siigobanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,3SgProxSubj,NONE,DubPrt,Neg,webinigesiigobanen,<<webinige>>siigobanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,ExclSubj,NONE,DubPrt,Neg,zaaga'amowaangibanen,<<zaaga'>>amowaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,ExclSubj,NONE,DubPrt,Neg,minongwaanziiwaangibanen,<<minongwaan>>ziiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,ExclSubj,NONE,DubPrt,Neg,wanishinziiwaangibanen,<<wanishin>>ziiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,ExclSubj,NONE,DubPrt,Neg,nagamosiiwaangibanen,<<nagamo>>siiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,ExclSubj,NONE,DubPrt,Neg,niimisiiwaangibanen,<<niimi>>siiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,ExclSubj,NONE,DubPrt,Neg,maajiibatoosiiwaangibanen,<<maajiibatoo>>siiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,ExclSubj,NONE,DubPrt,Neg,madaabiisiiwaangibanen,<<madaabii>>siiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,ExclSubj,NONE,DubPrt,Neg,nibaasiiwaangibanen,<<nibaa>>siiwaangibanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,ExclSubj,NONE,DubPrt,Neg,webinigesiiwaangibanen,<<webinige>>siiwaangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,InclSubj,NONE,DubPrt,Neg,zaaga'amowangibanen,<<zaaga'>>amowangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,InclSubj,NONE,DubPrt,Neg,minongwaanziiwangibanen,<<minongwaan>>ziiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,InclSubj,NONE,DubPrt,Neg,wanishinziiwangibanen,<<wanishin>>ziiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,InclSubj,NONE,DubPrt,Neg,nagamosiiwangibanen,<<nagamo>>siiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,InclSubj,NONE,DubPrt,Neg,niimisiiwangibanen,<<niimi>>siiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,InclSubj,NONE,DubPrt,Neg,maajiibatoosiiwangibanen,<<maajiibatoo>>siiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,InclSubj,NONE,DubPrt,Neg,madaabiisiiwangibanen,<<madaabii>>siiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,InclSubj,NONE,DubPrt,Neg,nibaasiiwangibanen,<<nibaa>>siiwangibanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,InclSubj,NONE,DubPrt,Neg,webinigesiiwangibanen,<<webinige>>siiwangibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,XSubj,NONE,DubPrt,Neg,zaaga'amowiingibanen,<<zaaga'>>amowiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,XSubj,NONE,DubPrt,Neg,minongwaanziiwiingibanen,<<minongwaan>>ziiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,XSubj,NONE,DubPrt,Neg,wanishinziiwiingibanen,<<wanishin>>ziiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,XSubj,NONE,DubPrt,Neg,nagamosiiwiingibanen,<<nagamo>>siiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,XSubj,NONE,DubPrt,Neg,niimisiiwiingibanen,<<niimi>>siiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,XSubj,NONE,DubPrt,Neg,maajiibatoosiiwiingibanen,<<maajiibatoo>>siiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,XSubj,NONE,DubPrt,Neg,madaabiisiiwiingibanen,<<madaabii>>siiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,XSubj,NONE,DubPrt,Neg,nibaasiiwiingibanen,<<nibaa>>siiwiingibanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,XSubj,NONE,DubPrt,Neg,webinigesiiwiingibanen,<<webinige>>siiwiingibanen,JDN-2010-MS-VAI-p36,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,1SgSubj,NONE,DubPrt,Pos,zaaga'amowaambaanen,<<zaaga'>>amowaambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_m,minongwaam,minongwaam,NONE,1SgSubj,NONE,DubPrt,Pos,minongwaamowaambaanen,<<minongwaam>>owaambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_n,wanishin,wanishin,NONE,1SgSubj,NONE,DubPrt,Pos,wanishinowaambaanen,<<wanishin>>owaambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,nagamo,nagamo,NONE,1SgSubj,NONE,DubPrt,Pos,nagamowaambaanen,<<nagamo>>waambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_V,niimi,niimi,NONE,1SgSubj,NONE,DubPrt,Pos,niimiwaambaanen,<<niimi>>waambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,maajiibatoo,maajiibatoo,NONE,1SgSubj,NONE,DubPrt,Pos,maajiibatoowaambaanen,<<maajiibatoo>>waambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,madaabii,madaabii,NONE,1SgSubj,NONE,DubPrt,Pos,madaabiiwaambaanen,<<madaabii>>waambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,nibaa,nibaa,NONE,1SgSubj,NONE,DubPrt,Pos,nibaawaambaanen,<<nibaa>>waambaanen,NJ-ngs-2023Aug18; JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_VV,webinige,webinige,NONE,1SgSubj,NONE,DubPrt,Pos,webinigewaambaanen,<<webinige>>waambaanen,JDN-2010-MS-VAI-p35,,,
VAI,Cnj,VAI_am,zaaga'am,zaaga',NONE,2PlSubj,NONE,DubPrt,Pos,zaaga'amowegibanen,<<zaaga'>>amowegibanen,JDN-2010-MS-VAI-p35,,,
