Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VTI,Cnj,VTI_aa,ayaan,ayaa,2Pl,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Pl,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Sg,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Sg,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlProx,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlProx,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgObv,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgObv,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlObv,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlObv,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgProx,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgProx,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Excl,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Excl,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Incl,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Incl,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,X,0Sg,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,X,0Pl,DubPrt,Pos,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,1Sg,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,1Sg,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Pl,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Pl,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Sg,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,2Sg,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlProx,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlProx,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgObv,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgObv,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlObv,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3PlObv,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgProx,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,3SgProx,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Excl,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Excl,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Incl,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,Incl,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,X,0Sg,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_aa,ayaan,ayaa,X,0Pl,DubPrt,Neg,MISSING,,,,,
VTI,Cnj,VTI_i,miijin,miiji,1Sg,0Sg,Neu,Pos,miijiyaan,<<miiji>>yaan,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,1Sg,0Pl,Neu,Pos,miijiyaan,<<miiji>>yaan,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,2Pl,0Sg,Neu,Pos,miijiyeg,<<miiji>>yeg,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,2Pl,0Pl,Neu,Pos,miijiyeg,<<miiji>>yeg,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,2Sg,0Sg,Neu,Pos,miijiyan,<<miiji>>yan,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,2Sg,0Pl,Neu,Pos,miijiyan,<<miiji>>yan,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlProx,0Sg,Neu,Pos,miijiwaad,<<miiji>>waad,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlProx,0Pl,Neu,Pos,miijiwaad,<<miiji>>waad,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgObv,0Sg,Neu,Pos,miijinid,<<miiji>>nid,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgObv,0Pl,Neu,Pos,miijinid,<<miiji>>nid,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlObv,0Sg,Neu,Pos,miijinid,<<miiji>>nid,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlObv,0Pl,Neu,Pos,miijinid,<<miiji>>nid,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgProx,0Sg,Neu,Pos,miijid,<<miiji>>d,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgProx,0Pl,Neu,Pos,miijid,<<miiji>>d,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,Excl,0Sg,Neu,Pos,miijiyaang,<<miiji>>yaang,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,Excl,0Pl,Neu,Pos,miijiyaang,<<miiji>>yaang,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,Incl,0Sg,Neu,Pos,miijiyang,<<miiji>>yang,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,Incl,0Pl,Neu,Pos,miijiyang,<<miiji>>yang,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,X,0Sg,Neu,Pos,miijing,<<miiji>>ng,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,X,0Pl,Neu,Pos,miijing,<<miiji>>ng,JDN-2010-MS-VTI-p27,,,
VTI,Cnj,VTI_i,miijin,miiji,1Sg,0Sg,Neu,Neg,miijisiwaan,<<miiji>>siwaan,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,1Sg,0Pl,Neu,Neg,miijisiwaan,<<miiji>>siwaan,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,2Pl,0Sg,Neu,Neg,miijisiweg,<<miiji>>siweg,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,2Pl,0Pl,Neu,Neg,miijisiweg,<<miiji>>siweg,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,2Sg,0Sg,Neu,Neg,miijisiwan,<<miiji>>siwan,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,2Sg,0Pl,Neu,Neg,miijisiwan,<<miiji>>siwan,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlProx,0Sg,Neu,Neg,miijisigwaa,<<miiji>>sigwaa,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlProx,0Pl,Neu,Neg,miijisigwaa,<<miiji>>sigwaa,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgObv,0Sg,Neu,Neg,miijisinig,<<miiji>>sinig,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgObv,0Pl,Neu,Neg,miijisinig,<<miiji>>sinig,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlObv,0Sg,Neu,Neg,miijisinig,<<miiji>>sinig,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlObv,0Pl,Neu,Neg,miijisinig,<<miiji>>sinig,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgProx,0Sg,Neu,Neg,miijisig,<<miiji>>sig,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,3SgProx,0Pl,Neu,Neg,miijisig,<<miiji>>sig,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,Excl,0Sg,Neu,Neg,miijisiwaang,<<miiji>>siwaang,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,Excl,0Pl,Neu,Neg,miijisiwaang,<<miiji>>siwaang,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,Incl,0Sg,Neu,Neg,miijisiwang,<<miiji>>siwang,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,Incl,0Pl,Neu,Neg,miijisiwang,<<miiji>>siwang,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,X,0Sg,Neu,Neg,miijising,<<miiji>>sing,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,X,0Pl,Neu,Neg,miijising,<<miiji>>sing,JDN-2010-MS-VTI-p28,,,
VTI,Cnj,VTI_i,miijin,miiji,1Sg,0Sg,Prt,Pos,miijiyaambaan,<<miiji>>yaambaan,JDN-2010-MS-VTI-p31,,,
VTI,Cnj,VTI_i,miijin,miiji,1Sg,0Pl,Prt,Pos,miijiyaambaan,<<miiji>>yaambaan,JDN-2010-MS-VTI-p31,,,
VTI,Cnj,VTI_i,miijin,miiji,2Pl,0Sg,Prt,Pos,miijiyegiban,<<miiji>>yegiban,JDN-2010-MS-VTI-p31,miijiyegoban,<<miiji>>yegoban,JDN-2010-MS-VTI-p31
VTI,Cnj,VTI_i,miijin,miiji,2Pl,0Pl,Prt,Pos,miijiyegiban,<<miiji>>yegiban,JDN-2010-MS-VTI-p31,miijiyegoban,<<miiji>>yegoban,JDN-2010-MS-VTI-p31
VTI,Cnj,VTI_i,miijin,miiji,2Sg,0Sg,Prt,Pos,miijiyamban,<<miiji>>yamban,JDN-2010-MS-VTI-p31,,,
VTI,Cnj,VTI_i,miijin,miiji,2Sg,0Pl,Prt,Pos,miijiyamban,<<miiji>>yamban,JDN-2010-MS-VTI-p31,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlProx,0Sg,Prt,Pos,miijiwaapan,<<miiji>>waapan,JDN-2010-MS-VTI-p31,,,
VTI,Cnj,VTI_i,miijin,miiji,3PlProx,0Pl,Prt,Pos,miijiwaapan,<<miiji>>waapan,JDN-2010-MS-VTI-p31,,,
