,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
134,NID,NID_Cy,disy,disy2,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,odisiishining,w<<disy2>>iishining,GUESS
135,NID,NID_Cy,disy,disy2,1SgPoss,NONE,Poss,Pej,NONE,Pl,nidisiimishan,n<<disy2>>iimishan,JDN-2010-Nouns
136,NID,NID_Cy,disy,disy2,ExclPoss,NONE,Poss,Pej,NONE,Pl,nidisiimishinaanin,n<<disy2>>iimishinaanin,JDN-2010-Nouns
137,NID,NID_Cy,disy,disy2,InclPoss,NONE,Poss,Pej,NONE,Pl,gidisiimishinaanin,g<<disy2>>iimishinaanin,JDN-2010-Nouns
138,NID,NID_Cy,disy,disy2,2SgPoss,NONE,Poss,Pej,NONE,Pl,gidisiimishan,g<<disy2>>iimishan,JDN-2010-Nouns
139,NID,NID_Cy,disy,disy2,2PlPoss,NONE,Poss,Pej,NONE,Pl,gidisiimishiwaan,g<<disy2>>iimishiwaan,JDN-2010-Nouns
140,NID,NID_Cy,disy,disy2,3SgProxPoss,NONE,Poss,Pej,NONE,Pl,odisiimishan,w<<disy2>>iimishan,JDN-2010-Nouns
141,NID,NID_Cy,disy,disy2,3PlProxPoss,NONE,Poss,Pej,NONE,Pl,odisiimishiwaan,w<<disy2>>iimishiwaan,JDN-2010-Nouns
142,NID,NID_Cy,disy,disy2,3SgObvPoss,NONE,Poss,Pej,NONE,Pl,odisiimishini,w<<disy2>>iimishiniw1,JDN-2010-Nouns
143,NID,NID_Cy,disy,disy2,3PlObvPoss,NONE,Poss,Pej,NONE,Pl,odisiimishini,w<<disy2>>iimishiniw1,GUESS
144,NID,NID_Cy,disy,disy2,1SgPoss,NONE,Poss,Pej,NONE,Sg,nidisiimish,n<<disy2>>iimish,JDN-2010-Nouns
145,NID,NID_Cy,disy,disy2,ExclPoss,NONE,Poss,Pej,NONE,Sg,nidisiimishinaan,n<<disy2>>iimishinaan,JDN-2010-Nouns
146,NID,NID_Cy,disy,disy2,InclPoss,NONE,Poss,Pej,NONE,Sg,gidisiimishinaan,g<<disy2>>iimishinaan,JDN-2010-Nouns
147,NID,NID_Cy,disy,disy2,2SgPoss,NONE,Poss,Pej,NONE,Sg,gidisiimish,g<<disy2>>iimish,JDN-2010-Nouns
148,NID,NID_Cy,disy,disy2,2PlPoss,NONE,Poss,Pej,NONE,Sg,gidisiimishiwaa,g<<disy2>>iimishiwaa,JDN-2010-Nouns
149,NID,NID_Cy,disy,disy2,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,odisiimish,w<<disy2>>iimish,JDN-2010-Nouns
150,NID,NID_Cy,disy,disy2,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,odisiimishiwaa,w<<disy2>>iimishiwaa,JDN-2010-Nouns
151,NID,NID_Cy,disy,disy2,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,odisiimishini,w<<disy2>>iimishiniw1,JDN-2010-Nouns
152,NID,NID_Cy,disy,disy2,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,odisiimishini,w<<disy2>>iimishiniw1,GUESS
153,NID,NID_Cy,disy,disy2,1SgPoss,NONE,Poss,Pej,NONE,Loc,nidisiimishing,n<<disy2>>iimishing,JDN-2010-Nouns
154,NID,NID_Cy,disy,disy2,ExclPoss,NONE,Poss,Pej,NONE,Loc,nidisiimishinaang,n<<disy2>>iimishinaang,JDN-2010-Nouns
155,NID,NID_Cy,disy,disy2,InclPoss,NONE,Poss,Pej,NONE,Loc,gidisiimishinaang,g<<disy2>>iimishinaang,JDN-2010-Nouns
156,NID,NID_Cy,disy,disy2,2SgPoss,NONE,Poss,Pej,NONE,Loc,gidisiimishing,g<<disy2>>iimishing,JDN-2010-Nouns
157,NID,NID_Cy,disy,disy2,2PlPoss,NONE,Poss,Pej,NONE,Loc,gidisiimishiwaang,g<<disy2>>iimishiwaang,JDN-2010-Nouns
158,NID,NID_Cy,disy,disy2,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,odisiimishing,w<<disy2>>iimishing,JDN-2010-Nouns
159,NID,NID_Cy,disy,disy2,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,odisiimishiwaang,w<<disy2>>iimishiwaang,JDN-2010-Nouns
160,NID,NID_Cy,disy,disy2,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,odisiimishining,w<<disy2>>iimishining,JDN-2010-Nouns
161,NID,NID_Cy,disy,disy2,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,odisiimishining,w<<disy2>>iimishining,GUESS
162,NID,NID_Cy,disy,disy2,1SgPoss,NONE,NONE,NONE,Pret,Pl,nidisiibaniin,n<<disy2>>iibaniin,JDN-2010-Nouns
163,NID,NID_Cy,disy,disy2,ExclPoss,NONE,NONE,NONE,Pret,Pl,nidisiinaabaniin,n<<disy2>>iinaabaniin,JDN-2010-Nouns
164,NID,NID_Cy,disy,disy2,InclPoss,NONE,NONE,NONE,Pret,Pl,gidisiinaabaniin,g<<disy2>>iinaabaniin,JDN-2010-Nouns
165,NID,NID_Cy,disy,disy2,2SgPoss,NONE,NONE,NONE,Pret,Pl,gidisiibaniin,g<<disy2>>iibaniin,JDN-2010-Nouns
