Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,opigensimini,w<<pigay>>ensiminiw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,NONE,Pej,NONE,Sg,nipigaash,n<<pigay>>aash,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,NONE,Pej,NONE,Sg,nipigaashinaan,n<<pigay>>aashinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,NONE,Pej,NONE,Sg,gipigaashinaan,g<<pigay>>aashinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,NONE,Pej,NONE,Sg,gipigaash,g<<pigay>>aash,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,NONE,Pej,NONE,Sg,gipigaashiwaa,g<<pigay>>aashiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,opigaash,w<<pigay>>aash,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,opigaashiwaa,w<<pigay>>aashiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,opigaashini,w<<pigay>>aashiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,opigaashini,w<<pigay>>aashiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,Poss,Pej,NONE,Sg,nipigaamish,n<<pigay>>aamish,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,Poss,Pej,NONE,Sg,nipigaamishinaan,n<<pigay>>aamishinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,Poss,Pej,NONE,Sg,gipigaamishinaan,g<<pigay>>aamishinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,Poss,Pej,NONE,Sg,gipigaamish,g<<pigay>>aamish,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,Poss,Pej,NONE,Sg,gipigaamishiwaa,g<<pigay>>aamishiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,opigaamish,w<<pigay>>aamish,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,opigaamishiwaa,w<<pigay>>aamishiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,opigaamishini,w<<pigay>>aamishiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,opigaamishini,w<<pigay>>aamishiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,NONE,Pej,NONE,Sg,nipigayenzhish,n<<pigay>>enzhish,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,NONE,Pej,NONE,Sg,nipigayenzhishinaan,n<<pigay>>enzhishinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,NONE,Pej,NONE,Sg,gipigayenzhishinaan,g<<pigay>>enzhishinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,NONE,Pej,NONE,Sg,gipigayenzhish,g<<pigay>>enzhish,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,NONE,Pej,NONE,Sg,gipigayenzhishiwaa,g<<pigay>>enzhishiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,NONE,Pej,NONE,Sg,opigayenzhish,w<<pigay>>enzhish,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,NONE,Pej,NONE,Sg,opigayenzhishiwaa,w<<pigay>>enzhishiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,NONE,Pej,NONE,Sg,opigayenzhishini,w<<pigay>>enzhishiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,NONE,Pej,NONE,Sg,opigayenzhishini,w<<pigay>>enzhishiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,Poss,Pej,NONE,Sg,nipigensimish,n<<pigay>>ensimish,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,Poss,Pej,NONE,Sg,nipigensimishinaan,n<<pigay>>ensimishinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,Poss,Pej,NONE,Sg,gipigensimishinaan,g<<pigay>>ensimishinaan,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,Poss,Pej,NONE,Sg,gipigensimish,g<<pigay>>ensimish,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,Poss,Pej,NONE,Sg,gipigensimishiwaa,g<<pigay>>ensimishiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,Poss,Pej,NONE,Sg,opigensimish,w<<pigay>>ensimish,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,Poss,Pej,NONE,Sg,opigensimishiwaa,w<<pigay>>ensimishiwaa,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,Poss,Pej,NONE,Sg,opigensimishini,w<<pigay>>ensimishiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,Poss,Pej,NONE,Sg,opigensimishini,w<<pigay>>ensimishiniw1,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,NONE,NONE,NONE,LocDist,nipigaakaang,n<<pigay>>aakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,NONE,NONE,NONE,LocDist,nipigaanaakaang,n<<pigay>>aanaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,NONE,NONE,NONE,LocDist,gipigaanaakaang,g<<pigay>>aanaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,NONE,NONE,NONE,LocDist,gipigaakaang,g<<pigay>>aakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,NONE,NONE,NONE,LocDist,gipigaawaakaang,g<<pigay>>aawaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,NONE,NONE,NONE,LocDist,opigaakaang,w<<pigay>>aakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,NONE,NONE,NONE,LocDist,opigaawaakaang,w<<pigay>>aawaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,NONE,NONE,NONE,LocDist,opigaanikaang,w<<pigay>>aanikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,NONE,NONE,NONE,LocDist,opigaanikaang,w<<pigay>>aanikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,Poss,NONE,NONE,LocDist,nipigaamikaang,n<<pigay>>aamikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,Poss,NONE,NONE,LocDist,nipigaaminaakaang,n<<pigay>>aaminaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,Poss,NONE,NONE,LocDist,gipigaaminaakaang,g<<pigay>>aaminaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,Poss,NONE,NONE,LocDist,gipigaamikaang,g<<pigay>>aamikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,Poss,NONE,NONE,LocDist,gipigaamiwaakaang,g<<pigay>>aamiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,Poss,NONE,NONE,LocDist,opigaamikaang,w<<pigay>>aamikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,Poss,NONE,NONE,LocDist,opigaamiwaakaang,w<<pigay>>aamiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,Poss,NONE,NONE,LocDist,opigaaminikaang,w<<pigay>>aaminikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,Poss,NONE,NONE,LocDist,opigaaminikaang,w<<pigay>>aaminikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,NONE,NONE,NONE,LocDist,nipigensikaang,n<<pigay>>ensikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,NONE,NONE,NONE,LocDist,nipigensinaakaang,n<<pigay>>ensinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,NONE,NONE,NONE,LocDist,gipigensinaakaang,g<<pigay>>ensinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,NONE,NONE,NONE,LocDist,gipigensikaang,g<<pigay>>ensikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,NONE,NONE,NONE,LocDist,gipigensiwaakaang,g<<pigay>>ensiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,NONE,NONE,NONE,LocDist,opigensikaang,w<<pigay>>ensikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,NONE,NONE,NONE,LocDist,opigensiwaakaang,w<<pigay>>ensiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,NONE,NONE,NONE,LocDist,opigensinikaang,w<<pigay>>ensinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,NONE,NONE,NONE,LocDist,opigensinikaang,w<<pigay>>ensinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,Poss,NONE,NONE,LocDist,nipigensimikaang,n<<pigay>>ensimikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,Poss,NONE,NONE,LocDist,nipigensiminaakaang,n<<pigay>>ensiminaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,Poss,NONE,NONE,LocDist,gipigensiminaakaang,g<<pigay>>ensiminaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,Poss,NONE,NONE,LocDist,gipigensimikaang,g<<pigay>>ensimikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,Poss,NONE,NONE,LocDist,gipigensimiwaakaang,g<<pigay>>ensimiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,Poss,NONE,NONE,LocDist,opigensimikaang,w<<pigay>>ensimikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,Poss,NONE,NONE,LocDist,opigensimiwaakaang,w<<pigay>>ensimiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,Poss,NONE,NONE,LocDist,opigensiminikaang,w<<pigay>>ensiminikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,Poss,NONE,NONE,LocDist,opigensiminikaang,w<<pigay>>ensiminikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,NONE,Pej,NONE,LocDist,nipigaashikaang,n<<pigay>>aashikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,NONE,Pej,NONE,LocDist,nipigaashinaakaang,n<<pigay>>aashinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,NONE,Pej,NONE,LocDist,gipigaashinaakaang,g<<pigay>>aashinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,NONE,Pej,NONE,LocDist,gipigaashikaang,g<<pigay>>aashikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,NONE,Pej,NONE,LocDist,gipigaashiwaakaang,g<<pigay>>aashiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,NONE,Pej,NONE,LocDist,opigaashikaang,w<<pigay>>aashikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,NONE,Pej,NONE,LocDist,opigaashiwaakaang,w<<pigay>>aashiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,NONE,Pej,NONE,LocDist,opigaashinikaang,w<<pigay>>aashinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,NONE,Pej,NONE,LocDist,opigaashinikaang,w<<pigay>>aashinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,Poss,Pej,NONE,LocDist,nipigaamishikaang,n<<pigay>>aamishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,Poss,Pej,NONE,LocDist,nipigaamishinaakaang,n<<pigay>>aamishinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,Poss,Pej,NONE,LocDist,gipigaamishinaakaang,g<<pigay>>aamishinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,Poss,Pej,NONE,LocDist,gipigaamishikaang,g<<pigay>>aamishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,Poss,Pej,NONE,LocDist,gipigaamishiwaakaang,g<<pigay>>aamishiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,Poss,Pej,NONE,LocDist,opigaamishikaang,w<<pigay>>aamishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,Poss,Pej,NONE,LocDist,opigaamishiwaakaang,w<<pigay>>aamishiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,Poss,Pej,NONE,LocDist,opigaamishinikaang,w<<pigay>>aamishinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,Poss,Pej,NONE,LocDist,opigaamishinikaang,w<<pigay>>aamishinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,NONE,Pej,NONE,LocDist,nipigayenzhishikaang,n<<pigay>>enzhishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,NONE,Pej,NONE,LocDist,nipigayenzhishinaakaang,n<<pigay>>enzhishinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,NONE,Pej,NONE,LocDist,gipigayenzhishinaakaang,g<<pigay>>enzhishinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,NONE,Pej,NONE,LocDist,gipigayenzhishikaang,g<<pigay>>enzhishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,NONE,Pej,NONE,LocDist,gipigayenzhishiwaakaang,g<<pigay>>enzhishiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,NONE,Pej,NONE,LocDist,opigayenzhishikaang,w<<pigay>>enzhishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,NONE,Pej,NONE,LocDist,opigayenzhishiwaakaang,w<<pigay>>enzhishiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,NONE,Pej,NONE,LocDist,opigayenzhishinikaang,w<<pigay>>enzhishinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,NONE,Pej,NONE,LocDist,opigayenzhishinikaang,w<<pigay>>enzhishinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,Poss,Pej,NONE,LocDist,nipigensimishikaang,n<<pigay>>ensimishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,Poss,Pej,NONE,LocDist,nipigensimishinaakaang,n<<pigay>>ensimishinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,Poss,Pej,NONE,LocDist,gipigensimishinaakaang,g<<pigay>>ensimishinaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,Poss,Pej,NONE,LocDist,gipigensimishikaang,g<<pigay>>ensimishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,Poss,Pej,NONE,LocDist,gipigensimishiwaakaang,g<<pigay>>ensimishiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,Poss,Pej,NONE,LocDist,opigensimishikaang,w<<pigay>>ensimishikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,Poss,Pej,NONE,LocDist,opigensimishiwaakaang,w<<pigay>>ensimishiwaakaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,Poss,Pej,NONE,LocDist,opigensimishinikaang,w<<pigay>>ensimishinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,Poss,Pej,NONE,LocDist,opigensimishinikaang,w<<pigay>>ensimishinikaang,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,NONE,NONE,Pret,Pl,nipigaabaniin,n<<pigay>>aabaniin,GUESS,nipigayaabanen,n<<pigay>>aabanen,GUESS
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,NONE,NONE,Pret,Pl,nipigaanaabaniin,n<<pigay>>aanaabaniin,GUESS,nipigayaanaabanen,n<<pigay>>aanaabanen,GUESS
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,NONE,NONE,Pret,Pl,gipigaanaabaniin,g<<pigay>>aanaabaniin,GUESS,gipigayaanaabanen,g<<pigay>>aanaabanen,GUESS
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,NONE,NONE,Pret,Pl,gipigaabaniin,g<<pigay>>aabaniin,GUESS,gipigayaabanen,g<<pigay>>aabanen,GUESS
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,NONE,NONE,Pret,Pl,gipigaawaabaniin,g<<pigay>>aawaabaniin,GUESS,gipigayaawaabanen,g<<pigay>>aawaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,NONE,NONE,Pret,Pl,opigaabaniin,w<<pigay>>aabaniin,GUESS,opigayaabanen,w<<pigay>>aabanen,GUESS
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,NONE,NONE,Pret,Pl,opigaawaabaniin,w<<pigay>>aawaabaniin,GUESS,opigayaawaabanen,w<<pigay>>aawaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,NONE,NONE,Pret,Pl,opigaaniban,w<<pigay>>aaniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,NONE,NONE,Pret,Pl,opigaaniban,w<<pigay>>aaniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,Poss,NONE,Pret,Pl,nipigaamibaniin,n<<pigay>>aamibaniin,GUESS,nipigayaamibanen,n<<pigay>>aamibanen,GUESS
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,Poss,NONE,Pret,Pl,nipigaaminaabaniin,n<<pigay>>aaminaabaniin,GUESS,nipigayaaminaabanen,n<<pigay>>aaminaabanen,GUESS
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,Poss,NONE,Pret,Pl,gipigaaminaabaniin,g<<pigay>>aaminaabaniin,GUESS,gipigayaaminaabanen,g<<pigay>>aaminaabanen,GUESS
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,Poss,NONE,Pret,Pl,gipigaamibaniin,g<<pigay>>aamibaniin,GUESS,gipigayaamibanen,g<<pigay>>aamibanen,GUESS
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,Poss,NONE,Pret,Pl,gipigaamiwaabaniin,g<<pigay>>aamiwaabaniin,GUESS,gipigayaamiwaabanen,g<<pigay>>aamiwaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,Poss,NONE,Pret,Pl,opigaamibaniin,w<<pigay>>aamibaniin,GUESS,opigayaamibanen,w<<pigay>>aamibanen,GUESS
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,Poss,NONE,Pret,Pl,opigaamiwaabaniin,w<<pigay>>aamiwaabaniin,GUESS,opigayaamiwaabanen,w<<pigay>>aamiwaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,Poss,NONE,Pret,Pl,opigaaminiban,w<<pigay>>aaminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,Poss,NONE,Pret,Pl,opigaaminiban,w<<pigay>>aaminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,NONE,NONE,Pret,Pl,nipigensibaniin,n<<pigay>>ensibaniin,GUESS,nipigensibanen,n<<pigay>>ensibanen,GUESS
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,NONE,NONE,Pret,Pl,nipigensinaabaniin,n<<pigay>>ensinaabaniin,GUESS,nipigensinaabanen,n<<pigay>>ensinaabanen,GUESS
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,NONE,NONE,Pret,Pl,gipigensinaabaniin,g<<pigay>>ensinaabaniin,GUESS,gipigensinaabanen,g<<pigay>>ensinaabanen,GUESS
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,NONE,NONE,Pret,Pl,gipigensibaniin,g<<pigay>>ensibaniin,GUESS,gipigensibanen,g<<pigay>>ensibanen,GUESS
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,NONE,NONE,Pret,Pl,gipigensiwaabaniin,g<<pigay>>ensiwaabaniin,GUESS,gipigensiwaabanen,g<<pigay>>ensiwaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,NONE,NONE,Pret,Pl,opigensibaniin,w<<pigay>>ensibaniin,GUESS,opigensibanen,w<<pigay>>ensibanen,GUESS
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,NONE,NONE,Pret,Pl,opigensiwaabaniin,w<<pigay>>ensiwaabaniin,GUESS,opigensiwaabanen,w<<pigay>>ensiwaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,NONE,NONE,Pret,Pl,opigensiniban,w<<pigay>>ensiniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,NONE,NONE,Pret,Pl,opigensiniban,w<<pigay>>ensiniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,Poss,NONE,Pret,Pl,nipigensimibaniin,n<<pigay>>ensimibaniin,GUESS,nipigensimibanen,n<<pigay>>ensimibanen,GUESS
NAD,NAD_aa,pigay,pigay,ExclPoss,Dim,Poss,NONE,Pret,Pl,nipigensiminaabaniin,n<<pigay>>ensiminaabaniin,GUESS,nipigensiminaabanen,n<<pigay>>ensiminaabanen,GUESS
NAD,NAD_aa,pigay,pigay,InclPoss,Dim,Poss,NONE,Pret,Pl,gipigensiminaabaniin,g<<pigay>>ensiminaabaniin,GUESS,gipigensiminaabanen,g<<pigay>>ensiminaabanen,GUESS
NAD,NAD_aa,pigay,pigay,2SgPoss,Dim,Poss,NONE,Pret,Pl,gipigensimibaniin,g<<pigay>>ensimibaniin,GUESS,gipigensimibanen,g<<pigay>>ensimibanen,GUESS
NAD,NAD_aa,pigay,pigay,2PlPoss,Dim,Poss,NONE,Pret,Pl,gipigensimiwaabaniin,g<<pigay>>ensimiwaabaniin,GUESS,gipigensimiwaabanen,g<<pigay>>ensimiwaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgProxPoss,Dim,Poss,NONE,Pret,Pl,opigensimibaniin,w<<pigay>>ensimibaniin,GUESS,opigensimibanen,w<<pigay>>ensimibanen,GUESS
NAD,NAD_aa,pigay,pigay,3PlProxPoss,Dim,Poss,NONE,Pret,Pl,opigensimiwaabaniin,w<<pigay>>ensimiwaabaniin,GUESS,opigensimiwaabanen,w<<pigay>>ensimiwaabanen,GUESS
NAD,NAD_aa,pigay,pigay,3SgObvPoss,Dim,Poss,NONE,Pret,Pl,opigensiminiban,w<<pigay>>ensiminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,Dim,Poss,NONE,Pret,Pl,opigensiminiban,w<<pigay>>ensiminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,NONE,NONE,Pret,Sg,nipigaaban,n<<pigay>>aaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,NONE,NONE,Pret,Sg,nipigaanaaban,n<<pigay>>aanaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,NONE,NONE,Pret,Sg,gipigaanaaban,g<<pigay>>aanaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,NONE,NONE,Pret,Sg,gipigaaban,g<<pigay>>aaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,NONE,NONE,Pret,Sg,gipigaawaaban,g<<pigay>>aawaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,NONE,NONE,Pret,Sg,opigaaban,w<<pigay>>aaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,NONE,NONE,Pret,Sg,opigaawaaban,w<<pigay>>aawaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,NONE,NONE,Pret,Sg,opigaaniban,w<<pigay>>aaniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,NONE,NONE,Pret,Sg,opigaaniban,w<<pigay>>aaniban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,NONE,Poss,NONE,Pret,Sg,nipigaamiban,n<<pigay>>aamiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,ExclPoss,NONE,Poss,NONE,Pret,Sg,nipigaaminaaban,n<<pigay>>aaminaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,InclPoss,NONE,Poss,NONE,Pret,Sg,gipigaaminaaban,g<<pigay>>aaminaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2SgPoss,NONE,Poss,NONE,Pret,Sg,gipigaamiban,g<<pigay>>aamiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,2PlPoss,NONE,Poss,NONE,Pret,Sg,gipigaamiwaaban,g<<pigay>>aamiwaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgProxPoss,NONE,Poss,NONE,Pret,Sg,opigaamiban,w<<pigay>>aamiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlProxPoss,NONE,Poss,NONE,Pret,Sg,opigaamiwaaban,w<<pigay>>aamiwaaban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3SgObvPoss,NONE,Poss,NONE,Pret,Sg,opigaaminiban,w<<pigay>>aaminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,3PlObvPoss,NONE,Poss,NONE,Pret,Sg,opigaaminiban,w<<pigay>>aaminiban,GUESS,,,
NAD,NAD_aa,pigay,pigay,1SgPoss,Dim,NONE,NONE,Pret,Sg,nipigensiban,n<<pigay>>ensiban,GUESS,,,
