Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,gishkanzhiinsimiwaabanii',g<<shkanzhy2>>iinsimiwaabanii',JDN-2010-Nouns,gishkanzhiinsimiwaabaniin,g<<shkanzhy2>>iinsimiwaabaniin,JDN-2010-Nouns,gishkanzhiinsimiwaabanen,g<<shkanzhy2>>iinsimiwaabanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,gishkanzhiiwaabaniin,g<<shkanzhy2>>iiwaabaniin,JDN-2010-Nouns,gishkanzhiiwaabanen,g<<shkanzhy2>>iiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,gishkanzhiimiwaabaniin,g<<shkanzhy2>>iimiwaabaniin,JDN-2010-Nouns,gishkanzhiimiwaabanen,g<<shkanzhy2>>iimiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,NONE,NONE,Pret,ObvSg,gishkanzhiinsiwaabaniin,g<<shkanzhy2>>iinsiwaabaniin,JDN-2010-Nouns,gishkanzhiinsiwaabanen,g<<shkanzhy2>>iinsiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,Poss,NONE,Pret,ObvSg,gishkanzhiinsimiwaabaniin,g<<shkanzhy2>>iinsimiwaabaniin,JDN-2010-Nouns,gishkanzhiinsimiwaabanen,g<<shkanzhy2>>iinsimiwaabanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,NONE,NONE,NONE,Pret,ProxPl,gishkanzhiiwaabaniig,g<<shkanzhy2>>iiwaabaniig,JDN-2010-Nouns,gishkanzhiiwaabaneg,g<<shkanzhy2>>iiwaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,gishkanzhiimiwaabaniig,g<<shkanzhy2>>iimiwaabaniig,JDN-2010-Nouns,gishkanzhiimiwaabaneg,g<<shkanzhy2>>iimiwaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,NONE,NONE,Pret,ProxPl,gishkanzhiinsiwaabaniig,g<<shkanzhy2>>iinsiwaabaniig,JDN-2010-Nouns,gishkanzhiinsiwaabaneg,g<<shkanzhy2>>iinsiwaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,Poss,NONE,Pret,ProxPl,gishkanzhiinsimiwaabaniig,g<<shkanzhy2>>iinsimiwaabaniig,JDN-2010-Nouns,gishkanzhiinsimiwaabaneg,g<<shkanzhy2>>iinsimiwaabaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,gishkanzhiiwaaban,g<<shkanzhy2>>iiwaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,gishkanzhiimiwaaban,g<<shkanzhy2>>iimiwaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,gishkanzhiinsiwaaban,g<<shkanzhy2>>iinsiwaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2PlPoss,Dim,Poss,NONE,Pret,ProxSg,gishkanzhiinsimiwaaban,g<<shkanzhy2>>iinsimiwaaban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,NONE,Loc,gishkanzhiing,g<<shkanzhy2>>iing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,NONE,Loc,gishkanzhiiming,g<<shkanzhy2>>iiming,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,NONE,Loc,gishkanzhiinsing,g<<shkanzhy2>>iinsing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,NONE,Loc,gishkanzhiinsiming,g<<shkanzhy2>>iinsiming,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,Pej,NONE,Loc,gishkanzhiishing,g<<shkanzhy2>>iishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,Pej,NONE,Loc,gishkanzhiimishing,g<<shkanzhy2>>iimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,Pej,NONE,Loc,gishkanzhiinzhishing,g<<shkanzhy2>>iinzhishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,Pej,NONE,Loc,gishkanzhiinsimishing,g<<shkanzhy2>>iinsimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,NONE,ObvPl,gishkanzhii',g<<shkanzhy2>>ii',JDN-2010-Nouns,gishkanzhiin,g<<shkanzhy2>>iin,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,gishkanzhiima',g<<shkanzhy2>>iima',JDN-2010-Nouns,gishkanzhiiman,g<<shkanzhy2>>iiman,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,gishkanzhiinsa',g<<shkanzhy2>>iinsa',JDN-2010-Nouns,gishkanzhiinsan,g<<shkanzhy2>>iinsan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,gishkanzhiinsima',g<<shkanzhy2>>iinsima',JDN-2010-Nouns,gishkanzhiinsiman,g<<shkanzhy2>>iinsiman,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,Pej,NONE,ObvPl,gishkanzhiisha',g<<shkanzhy2>>iisha',JDN-2010-Nouns,gishkanzhiishan,g<<shkanzhy2>>iishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,Pej,NONE,ObvPl,gishkanzhiimisha',g<<shkanzhy2>>iimisha',JDN-2010-Nouns,gishkanzhiimishan,g<<shkanzhy2>>iimishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,gishkanzhiinzhisha',g<<shkanzhy2>>iinzhisha',JDN-2010-Nouns,gishkanzhiinzhishan,g<<shkanzhy2>>iinzhishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,gishkanzhiinsimisha',g<<shkanzhy2>>iinsimisha',JDN-2010-Nouns,gishkanzhiinsimishan,g<<shkanzhy2>>iinsimishan,JDN-2010-Nouns,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gishkanzhiin,g<<shkanzhy2>>iin,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gishkanzhiiman,g<<shkanzhy2>>iiman,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gishkanzhiinsan,g<<shkanzhy2>>iinsan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gishkanzhiinsiman,g<<shkanzhy2>>iinsiman,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,gishkanzhiishan,g<<shkanzhy2>>iishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,gishkanzhiimishan,g<<shkanzhy2>>iimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,Pej,NONE,ObvSg,gishkanzhiinzhishan,g<<shkanzhy2>>iinzhishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,Pej,NONE,ObvSg,gishkanzhiinsimishan,g<<shkanzhy2>>iinsimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,NONE,ProxPl,gishkanzhiig,g<<shkanzhy2>>iig,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,gishkanzhiimag,g<<shkanzhy2>>iimag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,gishkanzhiinsag,g<<shkanzhy2>>iinsag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,gishkanzhiinsimag,g<<shkanzhy2>>iinsimag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,Pej,NONE,ProxPl,gishkanzhiishag,g<<shkanzhy2>>iishag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,Pej,NONE,ProxPl,gishkanzhiimishag,g<<shkanzhy2>>iimishag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,Pej,NONE,ProxPl,gishkanzhiinzhishag,g<<shkanzhy2>>iinzhishag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,Pej,NONE,ProxPl,gishkanzhiinsimishag,g<<shkanzhy2>>iinsimishag,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,NONE,ProxSg,gishkanzh,g<<shkanzhy2>>,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,gishkanzhiim,g<<shkanzhy2>>iim,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,NONE,ProxSg,gishkanzhiins,g<<shkanzhy2>>iins,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,gishkanzhiinsim,g<<shkanzhy2>>iinsim,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,Pej,NONE,ProxSg,gishkanzhiish,g<<shkanzhy2>>iish,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,Pej,NONE,ProxSg,gishkanzhiimish,g<<shkanzhy2>>iimish,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,Pej,NONE,ProxSg,gishkanzhiinzhish,g<<shkanzhy2>>iinzhish,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,Pej,NONE,ProxSg,gishkanzhiinsimish,g<<shkanzhy2>>iinsimish,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,NONE,LocDist,gishkanzhiikaang,g<<shkanzhy2>>iikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,NONE,LocDist,gishkanzhiimikaang,g<<shkanzhy2>>iimikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,NONE,LocDist,gishkanzhiinsikaang,g<<shkanzhy2>>iinsikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,NONE,LocDist,gishkanzhiinsimikaang,g<<shkanzhy2>>iinsimikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,Pej,NONE,LocDist,gishkanzhiishikaang,g<<shkanzhy2>>iishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,Pej,NONE,LocDist,gishkanzhiimishikaang,g<<shkanzhy2>>iimishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,Pej,NONE,LocDist,gishkanzhiinzhishikaang,g<<shkanzhy2>>iinzhishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,Pej,NONE,LocDist,gishkanzhiinsimishikaang,g<<shkanzhy2>>iinsimishikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,Pret,ObvPl,gishkanzhiibanii',g<<shkanzhy2>>iibanii',JDN-2010-Nouns,gishkanzhiibaniin,g<<shkanzhy2>>iibaniin,JDN-2010-Nouns,gishkanzhiibanen,g<<shkanzhy2>>iibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,gishkanzhiimibanii',g<<shkanzhy2>>iimibanii',JDN-2010-Nouns,gishkanzhiimibaniin,g<<shkanzhy2>>iimibaniin,JDN-2010-Nouns,gishkanzhiimibanen,g<<shkanzhy2>>iimibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,Pret,ObvPl,gishkanzhiinsibanii',g<<shkanzhy2>>iinsibanii',JDN-2010-Nouns,gishkanzhiinsibaniin,g<<shkanzhy2>>iinsibaniin,JDN-2010-Nouns,gishkanzhiinsibanen,g<<shkanzhy2>>iinsibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,Pret,ObvPl,gishkanzhiinsimibanii',g<<shkanzhy2>>iinsimibanii',JDN-2010-Nouns,gishkanzhiinsimibaniin,g<<shkanzhy2>>iinsimibaniin,JDN-2010-Nouns,gishkanzhiinsimibanen,g<<shkanzhy2>>iinsimibanen,GUESS
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,Pret,ObvSg,gishkanzhiibaniin,g<<shkanzhy2>>iibaniin,JDN-2010-Nouns,gishkanzhiibanen,g<<shkanzhy2>>iibanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,Pret,ObvSg,gishkanzhiimibaniin,g<<shkanzhy2>>iimibaniin,JDN-2010-Nouns,gishkanzhiimibanen,g<<shkanzhy2>>iimibanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,Pret,ObvSg,gishkanzhiinsibaniin,g<<shkanzhy2>>iinsibaniin,JDN-2010-Nouns,gishkanzhiinsibanen,g<<shkanzhy2>>iinsibanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,Pret,ObvSg,gishkanzhiinsimibaniin,g<<shkanzhy2>>iinsimibaniin,JDN-2010-Nouns,gishkanzhiinsimibanen,g<<shkanzhy2>>iinsimibanen,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,Pret,ProxPl,gishkanzhiibaniig,g<<shkanzhy2>>iibaniig,JDN-2010-Nouns,gishkanzhiibaneg,g<<shkanzhy2>>iibaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,Pret,ProxPl,gishkanzhiimibaniig,g<<shkanzhy2>>iimibaniig,JDN-2010-Nouns,gishkanzhiimibaneg,g<<shkanzhy2>>iimibaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,Pret,ProxPl,gishkanzhiinsibaniig,g<<shkanzhy2>>iinsibaniig,JDN-2010-Nouns,gishkanzhiinsibaneg,g<<shkanzhy2>>iinsibaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,Pret,ProxPl,gishkanzhiinsimibaniig,g<<shkanzhy2>>iinsimibaniig,JDN-2010-Nouns,gishkanzhiinsimibaneg,g<<shkanzhy2>>iinsimibaneg,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,NONE,NONE,Pret,ProxSg,gishkanzhiiban,g<<shkanzhy2>>iiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,NONE,Poss,NONE,Pret,ProxSg,gishkanzhiimiban,g<<shkanzhy2>>iimiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,NONE,NONE,Pret,ProxSg,gishkanzhiinsiban,g<<shkanzhy2>>iinsiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,2SgPoss,Dim,Poss,NONE,Pret,ProxSg,gishkanzhiinsimiban,g<<shkanzhy2>>iinsimiban,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,NONE,NONE,Loc,oshkanzhiining,w<<shkanzhy2>>iining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,NONE,NONE,Loc,oshkanzhiimining,w<<shkanzhy2>>iimining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,oshkanzhiinsining,w<<shkanzhy2>>iinsining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,oshkanzhiinsimining,w<<shkanzhy2>>iinsimining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,oshkanzhiishining,w<<shkanzhy2>>iishining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,oshkanzhiimishining,w<<shkanzhy2>>iimishining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,oshkanzhiinzhishining,w<<shkanzhy2>>iinzhishining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,oshkanzhiinsimishining,w<<shkanzhy2>>iinsimishining,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvPl,oshkanzhiini,w<<shkanzhy2>>iiniw1,GUESS,oshkanzhiini,w<<shkanzhy2>>iiniw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,oshkanzhiimini,w<<shkanzhy2>>iiminiw1,GUESS,oshkanzhiimini,w<<shkanzhy2>>iiminiw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvPl,oshkanzhiinsini,w<<shkanzhy2>>iinsiniw1,GUESS,oshkanzhiinsini,w<<shkanzhy2>>iinsiniw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,NONE,NONE,ObvPl,oshkanzhiinsimini,w<<shkanzhy2>>iinsiminiw1,GUESS,oshkanzhiinsimini,w<<shkanzhy2>>iinsiminiw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,Pej,NONE,ObvPl,oshkanzhiishini,w<<shkanzhy2>>iishiniw1,GUESS,oshkanzhiishini,w<<shkanzhy2>>iishiniw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,oshkanzhiimishini,w<<shkanzhy2>>iimishiniw1,GUESS,oshkanzhiimishini,w<<shkanzhy2>>iimishiniw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,oshkanzhiinzhishini,w<<shkanzhy2>>iinzhishiniw1,GUESS,oshkanzhiinzhishini,w<<shkanzhy2>>iinzhishiniw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,oshkanzhiinsimishini,w<<shkanzhy2>>iinsimishiniw1,GUESS,oshkanzhiinsimishini,w<<shkanzhy2>>iinsimishiniw1,GUESS,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,oshkanzhiini,w<<shkanzhy2>>iiniw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,oshkanzhiimini,w<<shkanzhy2>>iiminiw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,oshkanzhiinsini,w<<shkanzhy2>>iinsiniw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,oshkanzhiinsimini,w<<shkanzhy2>>iinsiminiw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,oshkanzhiishini,w<<shkanzhy2>>iishiniw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,oshkanzhiimishini,w<<shkanzhy2>>iimishiniw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvSg,oshkanzhiinzhishini,w<<shkanzhy2>>iinzhishiniw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvSg,oshkanzhiinsimishini,w<<shkanzhy2>>iinsimishiniw1,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,NONE,NONE,LocDist,oshkanzhiinikaang,w<<shkanzhy2>>iinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,NONE,NONE,LocDist,oshkanzhiiminikaang,w<<shkanzhy2>>iiminikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,NONE,NONE,LocDist,oshkanzhiinsinikaang,w<<shkanzhy2>>iinsinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,NONE,NONE,LocDist,oshkanzhiinsiminikaang,w<<shkanzhy2>>iinsiminikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,Pej,NONE,LocDist,oshkanzhiishinikaang,w<<shkanzhy2>>iishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,Pej,NONE,LocDist,oshkanzhiimishinikaang,w<<shkanzhy2>>iimishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,Pej,NONE,LocDist,oshkanzhiinzhishinikaang,w<<shkanzhy2>>iinzhishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,Pej,NONE,LocDist,oshkanzhiinsimishinikaang,w<<shkanzhy2>>iinsimishinikaang,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvPl,oshkanzhiiniban,w<<shkanzhy2>>iiniban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,oshkanzhiiminiban,w<<shkanzhy2>>iiminiban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,NONE,Pret,ObvPl,oshkanzhiinsiniban,w<<shkanzhy2>>iinsiniban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,NONE,Pret,ObvPl,oshkanzhiinsiminiban,w<<shkanzhy2>>iinsiminiban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvSg,oshkanzhiiniban,w<<shkanzhy2>>iiniban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,NONE,Poss,NONE,Pret,ObvSg,oshkanzhiiminiban,w<<shkanzhy2>>iiminiban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,NONE,NONE,Pret,ObvSg,oshkanzhiinsiniban,w<<shkanzhy2>>iinsiniban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlObvPoss,Dim,Poss,NONE,Pret,ObvSg,oshkanzhiinsiminiban,w<<shkanzhy2>>iinsiminiban,GUESS,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,NONE,NONE,NONE,Loc,oshkanzhiiwaang,w<<shkanzhy2>>iiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,NONE,Poss,NONE,NONE,Loc,oshkanzhiimiwaang,w<<shkanzhy2>>iimiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_Cy,shkanzhy,shkanzhy2,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,oshkanzhiinsiwaang,w<<shkanzhy2>>iinsiwaang,JDN-2010-Nouns,,,,,,
