Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,Poss,Pej,NONE,Pl,gidaniibiishibagomishiwaan,gi<<aniibiishibagw2>>omishiwaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,Poss,Pej,NONE,Pl,odaniibiishibagomishan,o<<aniibiishibagw2>>omishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,Poss,Pej,NONE,Pl,odaniibiishibagomishiwaan,o<<aniibiishibagw2>>omishiwaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,Poss,Pej,NONE,Pl,odaniibiishibagomishini,o<<aniibiishibagw2>>omishiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,Poss,Pej,NONE,Pl,odaniibiishibagomishini,o<<aniibiishibagw2>>omishiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,NONE,Pej,NONE,Pl,nindaniibiishibagoonzhishan,ni<<aniibiishibagw2>>oonzhishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,NONE,Pej,NONE,Pl,nindaniibiishibagoonzhishinaanin,ni<<aniibiishibagw2>>oonzhishinaanin,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,NONE,Pej,NONE,Pl,gidaniibiishibagoonzhishinaanin,gi<<aniibiishibagw2>>oonzhishinaanin,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,NONE,Pej,NONE,Pl,gidaniibiishibagoonzhishan,gi<<aniibiishibagw2>>oonzhishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,NONE,Pej,NONE,Pl,gidaniibiishibagoonzhishiwaan,gi<<aniibiishibagw2>>oonzhishiwaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,NONE,Pej,NONE,Pl,odaniibiishibagoonzhishan,o<<aniibiishibagw2>>oonzhishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,NONE,Pej,NONE,Pl,odaniibiishibagoonzhishiwaan,o<<aniibiishibagw2>>oonzhishiwaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,NONE,Pej,NONE,Pl,odaniibiishibagoonzhishini,o<<aniibiishibagw2>>oonzhishiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,NONE,Pej,NONE,Pl,odaniibiishibagoonzhishini,o<<aniibiishibagw2>>oonzhishiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,Poss,Pej,NONE,Pl,nindaniibiishibagoonsimishan,ni<<aniibiishibagw2>>oonsimishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,Poss,Pej,NONE,Pl,nindaniibiishibagoonsimishinaanin,ni<<aniibiishibagw2>>oonsimishinaanin,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,Poss,Pej,NONE,Pl,gidaniibiishibagoonsimishinaanin,gi<<aniibiishibagw2>>oonsimishinaanin,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,Poss,Pej,NONE,Pl,gidaniibiishibagoonsimishan,gi<<aniibiishibagw2>>oonsimishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,Poss,Pej,NONE,Pl,gidaniibiishibagoonsimishiwaan,gi<<aniibiishibagw2>>oonsimishiwaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,Poss,Pej,NONE,Pl,odaniibiishibagoonsimishan,o<<aniibiishibagw2>>oonsimishan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,Poss,Pej,NONE,Pl,odaniibiishibagoonsimishiwaan,o<<aniibiishibagw2>>oonsimishiwaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,Poss,Pej,NONE,Pl,odaniibiishibagoonsimishini,o<<aniibiishibagw2>>oonsimishiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,Poss,Pej,NONE,Pl,odaniibiishibagoonsimishini,o<<aniibiishibagw2>>oonsimishiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,NONE,NONE,NONE,NONE,Sg,aniibiishibag,<<aniibiishibagw2>>,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,Dim,NONE,NONE,NONE,Sg,aniibiishibagoons,<<aniibiishibagw2>>oons,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,NONE,NONE,Pej,NONE,Sg,aniibiishibagosh,<<aniibiishibagw2>>osh,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,Dim,NONE,Pej,NONE,Sg,aniibiishibagoonzhish,<<aniibiishibagw2>>oonzhish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,NONE,NONE,NONE,NONE,Sg,nindaniibiishibag,ni<<aniibiishibagw2>>,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,NONE,NONE,NONE,NONE,Sg,nindaniibiishibagonaan,ni<<aniibiishibagw2>>onaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,NONE,NONE,NONE,NONE,Sg,gidaniibiishibagonaan,gi<<aniibiishibagw2>>onaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,NONE,NONE,NONE,NONE,Sg,gidaniibiishibag,gi<<aniibiishibagw2>>,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,NONE,NONE,NONE,Sg,gidaniibiishibagowaa,gi<<aniibiishibagw2>>owaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,odaniibiishibag,o<<aniibiishibagw2>>,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,NONE,NONE,NONE,Sg,odaniibiishibagowaa,o<<aniibiishibagw2>>owaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,NONE,NONE,NONE,Sg,odaniibiishibagoni,o<<aniibiishibagw2>>oniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,NONE,NONE,NONE,Sg,odaniibiishibagoni,o<<aniibiishibagw2>>oniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,NONE,Poss,NONE,NONE,Sg,nindaniibiishibagom,ni<<aniibiishibagw2>>om,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,NONE,Poss,NONE,NONE,Sg,nindaniibiishibagominaan,ni<<aniibiishibagw2>>ominaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,NONE,Poss,NONE,NONE,Sg,gidaniibiishibagominaan,gi<<aniibiishibagw2>>ominaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,NONE,Poss,NONE,NONE,Sg,gidaniibiishibagom,gi<<aniibiishibagw2>>om,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,Poss,NONE,NONE,Sg,gidaniibiishibagomiwaa,gi<<aniibiishibagw2>>omiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,Poss,NONE,NONE,Sg,odaniibiishibagom,o<<aniibiishibagw2>>om,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,Poss,NONE,NONE,Sg,odaniibiishibagomiwaa,o<<aniibiishibagw2>>omiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,Poss,NONE,NONE,Sg,odaniibiishibagomini,o<<aniibiishibagw2>>ominiw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,Poss,NONE,NONE,Sg,odaniibiishibagomini,o<<aniibiishibagw2>>ominiw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,NONE,NONE,NONE,Sg,nindaniibiishibagoons,ni<<aniibiishibagw2>>oons,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,NONE,NONE,NONE,Sg,nindaniibiishibagoonsinaan,ni<<aniibiishibagw2>>oonsinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,NONE,NONE,NONE,Sg,gidaniibiishibagoonsinaan,gi<<aniibiishibagw2>>oonsinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,NONE,NONE,NONE,Sg,gidaniibiishibagoons,gi<<aniibiishibagw2>>oons,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,NONE,NONE,NONE,Sg,gidaniibiishibagoonsiwaa,gi<<aniibiishibagw2>>oonsiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,odaniibiishibagoons,o<<aniibiishibagw2>>oons,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,odaniibiishibagoonsiwaa,o<<aniibiishibagw2>>oonsiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,odaniibiishibagoonsini,o<<aniibiishibagw2>>oonsiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,odaniibiishibagoonsini,o<<aniibiishibagw2>>oonsiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,Poss,NONE,NONE,Sg,nindaniibiishibagoonsim,ni<<aniibiishibagw2>>oonsim,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,Poss,NONE,NONE,Sg,nindaniibiishibagoonsiminaan,ni<<aniibiishibagw2>>oonsiminaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,Poss,NONE,NONE,Sg,gidaniibiishibagoonsiminaan,gi<<aniibiishibagw2>>oonsiminaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,Poss,NONE,NONE,Sg,gidaniibiishibagoonsim,gi<<aniibiishibagw2>>oonsim,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,Poss,NONE,NONE,Sg,gidaniibiishibagoonsimiwaa,gi<<aniibiishibagw2>>oonsimiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,odaniibiishibagoonsim,o<<aniibiishibagw2>>oonsim,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,odaniibiishibagoonsimiwaa,o<<aniibiishibagw2>>oonsimiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,odaniibiishibagoonsimini,o<<aniibiishibagw2>>oonsiminiw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,odaniibiishibagoonsimini,o<<aniibiishibagw2>>oonsiminiw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,NONE,NONE,Pej,NONE,Sg,nindaniibiishibagosh,ni<<aniibiishibagw2>>osh,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,NONE,NONE,Pej,NONE,Sg,nindaniibiishibagoshinaan,ni<<aniibiishibagw2>>oshinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,NONE,NONE,Pej,NONE,Sg,gidaniibiishibagoshinaan,gi<<aniibiishibagw2>>oshinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,NONE,NONE,Pej,NONE,Sg,gidaniibiishibagosh,gi<<aniibiishibagw2>>osh,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,NONE,Pej,NONE,Sg,gidaniibiishibagoshiwaa,gi<<aniibiishibagw2>>oshiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,odaniibiishibagosh,o<<aniibiishibagw2>>osh,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,odaniibiishibagoshiwaa,o<<aniibiishibagw2>>oshiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,odaniibiishibagoshini,o<<aniibiishibagw2>>oshiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,odaniibiishibagoshini,o<<aniibiishibagw2>>oshiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,NONE,Poss,Pej,NONE,Sg,nindaniibiishibagomish,ni<<aniibiishibagw2>>omish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,NONE,Poss,Pej,NONE,Sg,nindaniibiishibagomishinaan,ni<<aniibiishibagw2>>omishinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,NONE,Poss,Pej,NONE,Sg,gidaniibiishibagomishinaan,gi<<aniibiishibagw2>>omishinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,NONE,Poss,Pej,NONE,Sg,gidaniibiishibagomish,gi<<aniibiishibagw2>>omish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,Poss,Pej,NONE,Sg,gidaniibiishibagomishiwaa,gi<<aniibiishibagw2>>omishiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,odaniibiishibagomish,o<<aniibiishibagw2>>omish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,odaniibiishibagomishiwaa,o<<aniibiishibagw2>>omishiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,odaniibiishibagomishini,o<<aniibiishibagw2>>omishiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,odaniibiishibagomishini,o<<aniibiishibagw2>>omishiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,NONE,Pej,NONE,Sg,nindaniibiishibagoonzhish,ni<<aniibiishibagw2>>oonzhish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,NONE,Pej,NONE,Sg,nindaniibiishibagoonzhishinaan,ni<<aniibiishibagw2>>oonzhishinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,NONE,Pej,NONE,Sg,gidaniibiishibagoonzhishinaan,gi<<aniibiishibagw2>>oonzhishinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,NONE,Pej,NONE,Sg,gidaniibiishibagoonzhish,gi<<aniibiishibagw2>>oonzhish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,NONE,Pej,NONE,Sg,gidaniibiishibagoonzhishiwaa,gi<<aniibiishibagw2>>oonzhishiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,NONE,Pej,NONE,Sg,odaniibiishibagoonzhish,o<<aniibiishibagw2>>oonzhish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,NONE,Pej,NONE,Sg,odaniibiishibagoonzhishiwaa,o<<aniibiishibagw2>>oonzhishiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,NONE,Pej,NONE,Sg,odaniibiishibagoonzhishini,o<<aniibiishibagw2>>oonzhishiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,NONE,Pej,NONE,Sg,odaniibiishibagoonzhishini,o<<aniibiishibagw2>>oonzhishiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,Poss,Pej,NONE,Sg,nindaniibiishibagoonsimish,ni<<aniibiishibagw2>>oonsimish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,Poss,Pej,NONE,Sg,nindaniibiishibagoonsimishinaan,ni<<aniibiishibagw2>>oonsimishinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,Poss,Pej,NONE,Sg,gidaniibiishibagoonsimishinaan,gi<<aniibiishibagw2>>oonsimishinaan,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,Poss,Pej,NONE,Sg,gidaniibiishibagoonsimish,gi<<aniibiishibagw2>>oonsimish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,Poss,Pej,NONE,Sg,gidaniibiishibagoonsimishiwaa,gi<<aniibiishibagw2>>oonsimishiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,Poss,Pej,NONE,Sg,odaniibiishibagoonsimish,o<<aniibiishibagw2>>oonsimish,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,Poss,Pej,NONE,Sg,odaniibiishibagoonsimishiwaa,o<<aniibiishibagw2>>oonsimishiwaa,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,Poss,Pej,NONE,Sg,odaniibiishibagoonsimishini,o<<aniibiishibagw2>>oonsimishiniw1,JDN-2010-Nouns,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,Poss,Pej,NONE,Sg,odaniibiishibagoonsimishini,o<<aniibiishibagw2>>oonsimishiniw1,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,NONE,NONE,NONE,NONE,LocDist,aniibiishibagokaang,<<aniibiishibagw2>>okaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,Dim,NONE,NONE,NONE,LocDist,aniibiishibagoonsikaang,<<aniibiishibagw2>>oonsikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,NONE,NONE,Pej,NONE,LocDist,aniibiishibagoshikaang,<<aniibiishibagw2>>oshikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,NONE,Dim,NONE,Pej,NONE,LocDist,aniibiishibagoonzhishikaang,<<aniibiishibagw2>>oonzhishikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,NONE,NONE,NONE,NONE,LocDist,nindaniibiishibagokaang,ni<<aniibiishibagw2>>okaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,NONE,NONE,NONE,NONE,LocDist,nindaniibiishibagonaakaang,ni<<aniibiishibagw2>>onaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,NONE,NONE,NONE,NONE,LocDist,gidaniibiishibagonaakaang,gi<<aniibiishibagw2>>onaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,NONE,NONE,NONE,NONE,LocDist,gidaniibiishibagokaang,gi<<aniibiishibagw2>>okaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,NONE,NONE,NONE,LocDist,gidaniibiishibagowaakaang,gi<<aniibiishibagw2>>owaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,NONE,NONE,NONE,LocDist,odaniibiishibagokaang,o<<aniibiishibagw2>>okaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,NONE,NONE,NONE,LocDist,odaniibiishibagowaakaang,o<<aniibiishibagw2>>owaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,NONE,NONE,NONE,LocDist,odaniibiishibagonikaang,o<<aniibiishibagw2>>onikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,NONE,NONE,NONE,LocDist,odaniibiishibagonikaang,o<<aniibiishibagw2>>onikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,NONE,Poss,NONE,NONE,LocDist,nindaniibiishibagomikaang,ni<<aniibiishibagw2>>omikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,NONE,Poss,NONE,NONE,LocDist,nindaniibiishibagominaakaang,ni<<aniibiishibagw2>>ominaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,NONE,Poss,NONE,NONE,LocDist,gidaniibiishibagominaakaang,gi<<aniibiishibagw2>>ominaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,NONE,Poss,NONE,NONE,LocDist,gidaniibiishibagomikaang,gi<<aniibiishibagw2>>omikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,NONE,Poss,NONE,NONE,LocDist,gidaniibiishibagomiwaakaang,gi<<aniibiishibagw2>>omiwaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,NONE,Poss,NONE,NONE,LocDist,odaniibiishibagomikaang,o<<aniibiishibagw2>>omikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,NONE,Poss,NONE,NONE,LocDist,odaniibiishibagomiwaakaang,o<<aniibiishibagw2>>omiwaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,NONE,Poss,NONE,NONE,LocDist,odaniibiishibagominikaang,o<<aniibiishibagw2>>ominikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,NONE,Poss,NONE,NONE,LocDist,odaniibiishibagominikaang,o<<aniibiishibagw2>>ominikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,NONE,NONE,NONE,LocDist,nindaniibiishibagoonsikaang,ni<<aniibiishibagw2>>oonsikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,NONE,NONE,NONE,LocDist,nindaniibiishibagoonsinaakaang,ni<<aniibiishibagw2>>oonsinaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,NONE,NONE,NONE,LocDist,gidaniibiishibagoonsinaakaang,gi<<aniibiishibagw2>>oonsinaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2SgPoss,Dim,NONE,NONE,NONE,LocDist,gidaniibiishibagoonsikaang,gi<<aniibiishibagw2>>oonsikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,2PlPoss,Dim,NONE,NONE,NONE,LocDist,gidaniibiishibagoonsiwaakaang,gi<<aniibiishibagw2>>oonsiwaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgProxPoss,Dim,NONE,NONE,NONE,LocDist,odaniibiishibagoonsikaang,o<<aniibiishibagw2>>oonsikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlProxPoss,Dim,NONE,NONE,NONE,LocDist,odaniibiishibagoonsiwaakaang,o<<aniibiishibagw2>>oonsiwaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3SgObvPoss,Dim,NONE,NONE,NONE,LocDist,odaniibiishibagoonsinikaang,o<<aniibiishibagw2>>oonsinikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,3PlObvPoss,Dim,NONE,NONE,NONE,LocDist,odaniibiishibagoonsinikaang,o<<aniibiishibagw2>>oonsinikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,1SgPoss,Dim,Poss,NONE,NONE,LocDist,nindaniibiishibagoonsimikaang,ni<<aniibiishibagw2>>oonsimikaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,ExclPoss,Dim,Poss,NONE,NONE,LocDist,nindaniibiishibagoonsiminaakaang,ni<<aniibiishibagw2>>oonsiminaakaang,GUESS,,,
NI,NI_Cw,aniibiishibag,aniibiishibagw2,InclPoss,Dim,Poss,NONE,NONE,LocDist,gidaniibiishibagoonsiminaakaang,gi<<aniibiishibagw2>>oonsiminaakaang,GUESS,,,
