,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
93,NI,NI_C,mishi,mis1,2SgPoss,Dim,NONE,NONE,NONE,Loc,gimisensing,gi<<mis1>>ensing,JDN-2010-Nouns
94,NI,NI_C,mishi,mis1,2PlPoss,Dim,NONE,NONE,NONE,Loc,gimisensiwaang,gi<<mis1>>ensiwaang,JDN-2010-Nouns
95,NI,NI_C,mishi,mis1,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,omisensing,o<<mis1>>ensing,JDN-2010-Nouns
96,NI,NI_C,mishi,mis1,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,omisensiwaang,o<<mis1>>ensiwaang,JDN-2010-Nouns
97,NI,NI_C,mishi,mis1,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,omisensining,o<<mis1>>ensining,JDN-2010-Nouns
98,NI,NI_C,mishi,mis1,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,omisensining,o<<mis1>>ensining,GUESS
99,NI,NI_C,mishi,mis1,1SgPoss,Dim,Poss,NONE,NONE,Pl,nimisensiman,ni<<mis1>>ensiman,JDN-2010-Nouns
100,NI,NI_C,mishi,mis1,ExclPoss,Dim,Poss,NONE,NONE,Pl,nimisensiminaanin,ni<<mis1>>ensiminaanin,JDN-2010-Nouns
101,NI,NI_C,mishi,mis1,InclPoss,Dim,Poss,NONE,NONE,Pl,gimisensiminaanin,gi<<mis1>>ensiminaanin,JDN-2010-Nouns
102,NI,NI_C,mishi,mis1,2SgPoss,Dim,Poss,NONE,NONE,Pl,gimisensiman,gi<<mis1>>ensiman,JDN-2010-Nouns
103,NI,NI_C,mishi,mis1,2PlPoss,Dim,Poss,NONE,NONE,Pl,gimisensimiwaan,gi<<mis1>>ensimiwaan,JDN-2010-Nouns
104,NI,NI_C,mishi,mis1,3SgProxPoss,Dim,Poss,NONE,NONE,Pl,omisensiman,o<<mis1>>ensiman,JDN-2010-Nouns
105,NI,NI_C,mishi,mis1,3PlProxPoss,Dim,Poss,NONE,NONE,Pl,omisensimiwaan,o<<mis1>>ensimiwaan,JDN-2010-Nouns
106,NI,NI_C,mishi,mis1,3SgObvPoss,Dim,Poss,NONE,NONE,Pl,omisensimini,o<<mis1>>ensiminiw1,JDN-2010-Nouns
107,NI,NI_C,mishi,mis1,3PlObvPoss,Dim,Poss,NONE,NONE,Pl,omisensimini,o<<mis1>>ensiminiw1,GUESS
108,NI,NI_C,mishi,mis1,1SgPoss,Dim,Poss,NONE,NONE,Sg,nimisensim,ni<<mis1>>ensim,JDN-2010-Nouns
109,NI,NI_C,mishi,mis1,ExclPoss,Dim,Poss,NONE,NONE,Sg,nimisensiminaan,ni<<mis1>>ensiminaan,JDN-2010-Nouns
110,NI,NI_C,mishi,mis1,InclPoss,Dim,Poss,NONE,NONE,Sg,gimisensiminaan,gi<<mis1>>ensiminaan,JDN-2010-Nouns
111,NI,NI_C,mishi,mis1,2SgPoss,Dim,Poss,NONE,NONE,Sg,gimisensim,gi<<mis1>>ensim,JDN-2010-Nouns
112,NI,NI_C,mishi,mis1,2PlPoss,Dim,Poss,NONE,NONE,Sg,gimisensimiwaa,gi<<mis1>>ensimiwaa,JDN-2010-Nouns
113,NI,NI_C,mishi,mis1,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,omisensim,o<<mis1>>ensim,JDN-2010-Nouns
114,NI,NI_C,mishi,mis1,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,omisensimiwaa,o<<mis1>>ensimiwaa,JDN-2010-Nouns
115,NI,NI_C,mishi,mis1,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,omisensimini,o<<mis1>>ensiminiw1,JDN-2010-Nouns
116,NI,NI_C,mishi,mis1,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,omisensimini,o<<mis1>>ensiminiw1,GUESS
117,NI,NI_C,mishi,mis1,1SgPoss,Dim,Poss,NONE,NONE,Loc,nimisensiming,ni<<mis1>>ensiming,JDN-2010-Nouns
118,NI,NI_C,mishi,mis1,ExclPoss,Dim,Poss,NONE,NONE,Loc,nimisensiminaang,ni<<mis1>>ensiminaang,JDN-2010-Nouns
119,NI,NI_C,mishi,mis1,InclPoss,Dim,Poss,NONE,NONE,Loc,gimisensiminaang,gi<<mis1>>ensiminaang,JDN-2010-Nouns
120,NI,NI_C,mishi,mis1,2SgPoss,Dim,Poss,NONE,NONE,Loc,gimisensiming,gi<<mis1>>ensiming,JDN-2010-Nouns
121,NI,NI_C,mishi,mis1,2PlPoss,Dim,Poss,NONE,NONE,Loc,gimisensimiwaang,gi<<mis1>>ensimiwaang,JDN-2010-Nouns
122,NI,NI_C,mishi,mis1,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,omisensiming,o<<mis1>>ensiming,JDN-2010-Nouns
123,NI,NI_C,mishi,mis1,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,omisensimiwaang,o<<mis1>>ensimiwaang,JDN-2010-Nouns
124,NI,NI_C,mishi,mis1,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,omisensimining,o<<mis1>>ensimining,JDN-2010-Nouns
125,NI,NI_C,mishi,mis1,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,omisensimining,o<<mis1>>ensimining,GUESS
126,NI,NI_C,mishi,mis1,1SgPoss,NONE,NONE,Pej,NONE,Pl,nimisishan,ni<<mis1>>ishan,JDN-2010-Nouns
127,NI,NI_C,mishi,mis1,ExclPoss,NONE,NONE,Pej,NONE,Pl,nimisishinaanin,ni<<mis1>>ishinaanin,JDN-2010-Nouns
128,NI,NI_C,mishi,mis1,InclPoss,NONE,NONE,Pej,NONE,Pl,gimisishinaanin,gi<<mis1>>ishinaanin,JDN-2010-Nouns
129,NI,NI_C,mishi,mis1,2SgPoss,NONE,NONE,Pej,NONE,Pl,gimisishan,gi<<mis1>>ishan,JDN-2010-Nouns
130,NI,NI_C,mishi,mis1,2PlPoss,NONE,NONE,Pej,NONE,Pl,gimisishiwaan,gi<<mis1>>ishiwaan,JDN-2010-Nouns
131,NI,NI_C,mishi,mis1,3SgProxPoss,NONE,NONE,Pej,NONE,Pl,omisishan,o<<mis1>>ishan,JDN-2010-Nouns
132,NI,NI_C,mishi,mis1,3PlProxPoss,NONE,NONE,Pej,NONE,Pl,omisishiwaan,o<<mis1>>ishiwaan,JDN-2010-Nouns
133,NI,NI_C,mishi,mis1,3SgObvPoss,NONE,NONE,Pej,NONE,Pl,omisishini,o<<mis1>>ishiniw1,JDN-2010-Nouns
134,NI,NI_C,mishi,mis1,3PlObvPoss,NONE,NONE,Pej,NONE,Pl,omisishini,o<<mis1>>ishiniw1,GUESS
135,NI,NI_C,mishi,mis1,1SgPoss,NONE,NONE,Pej,NONE,Sg,nimisish,ni<<mis1>>ish,JDN-2010-Nouns
136,NI,NI_C,mishi,mis1,ExclPoss,NONE,NONE,Pej,NONE,Sg,nimisishinaan,ni<<mis1>>ishinaan,JDN-2010-Nouns
137,NI,NI_C,mishi,mis1,InclPoss,NONE,NONE,Pej,NONE,Sg,gimisishinaan,gi<<mis1>>ishinaan,JDN-2010-Nouns
