,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
32,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,NONE,NONE,NONE,Loc,gidaangoshenyiwaang,g<<daangosheny1>>iwaang,JDN-2010-Nouns,,,
33,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,odaangoshenying,w<<daangosheny1>>ing,JDN-2010-Nouns,,,
34,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,NONE,NONE,NONE,Loc,odaangoshenyiwaang,w<<daangosheny1>>iwaang,JDN-2010-Nouns,,,
35,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,NONE,NONE,NONE,Loc,odaangoshenyining,w<<daangosheny1>>ining,JDN-2010-Nouns,,,
36,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,NONE,NONE,NONE,Loc,odaangoshenyining,w<<daangosheny1>>ining,GUESS,,,
37,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,nindaangoshenyim,n<<daangosheny1>>im,JDN-2010-Nouns,,,
38,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,nindaangoshenyiminaan,n<<daangosheny1>>iminaan,JDN-2010-Nouns,,,
39,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,NONE,NONE,ProxSg,gidaangoshenyiminaan,g<<daangosheny1>>iminaan,JDN-2010-Nouns,,,
40,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,gidaangoshenyiminaan,g<<daangosheny1>>iminaan,JDN-2010-Nouns,,,
41,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,gidaangoshenyimiwaa,g<<daangosheny1>>imiwaa,JDN-2010-Nouns,,,
42,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,nindaangoshenyimag,n<<daangosheny1>>imag,JDN-2010-Nouns,,,
43,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,nindaangoshenyiminaanig,n<<daangosheny1>>iminaanig,JDN-2010-Nouns,,,
44,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,NONE,NONE,ProxPl,gidaangoshenyiminaanig,g<<daangosheny1>>iminaanig,JDN-2010-Nouns,,,
45,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,gidaangoshenyimag,g<<daangosheny1>>imag,JDN-2010-Nouns,,,
46,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,gidaangoshenyimiwaag,g<<daangosheny1>>imiwaag,JDN-2010-Nouns,,,
47,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,nindaangoshenyiman,n<<daangosheny1>>iman,JDN-2010-Nouns,,,
48,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nindaangoshenyiminaanin,n<<daangosheny1>>iminaanin,JDN-2010-Nouns,,,
49,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gidaangoshenyiminaanin,g<<daangosheny1>>iminaanin,JDN-2010-Nouns,,,
50,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gidaangoshenyiman,g<<daangosheny1>>iman,JDN-2010-Nouns,,,
51,NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gidaangoshenyimiwaan,g<<daangosheny1>>imiwaan,JDN-2010-Nouns,,,
52,NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,odaangoshenyiman,w<<daangosheny1>>iman,JDN-2010-Nouns,,,
53,NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,odaangoshenyimiwaan,w<<daangosheny1>>imiwaan,JDN-2010-Nouns,,,
54,NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,odaangoshenyimini,w<<daangosheny1>>iminiw1,JDN-2010-Nouns,,,
55,NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,odaangoshenyimini,w<<daangosheny1>>iminiw1,GUESS,,,
56,NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,nindaangoshenyima',n<<daangosheny1>>ima',JDN-2010-Nouns,,,
57,NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,nindaangoshenyiminaani',n<<daangosheny1>>iminaani',JDN-2010-Nouns,,,
58,NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,NONE,NONE,ObvPl,gidaangoshenyiminaani',g<<daangosheny1>>iminaani',JDN-2010-Nouns,,,
59,NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,gidaangoshenyima',g<<daangosheny1>>ima',JDN-2010-Nouns,,,
