,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
33,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,NONE,NONE,NONE,ProxSg,nindininiinaan,ni<<ininiw2>>V1naan,JDN-2010-Nouns
34,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,NONE,NONE,NONE,ProxSg,gidininiinaan,gi<<ininiw2>>V1naan,JDN-2010-Nouns
35,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,NONE,NONE,NONE,ProxSg,gidinini,gi<<ininiw2>>,JDN-2010-Nouns
36,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,NONE,NONE,NONE,ProxSg,gidininiiwaa,gi<<ininiw2>>V1waa,JDN-2010-Nouns
37,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,nindininiwag,ni<<ininiw2>>ag,JDN-2010-Nouns
38,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,NONE,NONE,NONE,ProxPl,nindininiinaanig,ni<<ininiw2>>V1naanig,JDN-2010-Nouns
39,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,NONE,NONE,NONE,ProxPl,gidininiinaanig,gi<<ininiw2>>V1naanig,JDN-2010-Nouns
40,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,NONE,NONE,NONE,ProxPl,gidininiwag,gi<<ininiw2>>ag,JDN-2010-Nouns
41,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,NONE,NONE,NONE,ProxPl,gidininiiwaag,gi<<ininiw2>>V1waag,JDN-2010-Nouns
42,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,nindininiwan,ni<<ininiw2>>an,JDN-2010-Nouns
43,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,nindininiinaanin,ni<<ininiw2>>V1naanin,JDN-2010-Nouns
44,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gidininiinaanin,gi<<ininiw2>>V1naanin,JDN-2010-Nouns
45,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gidininiwan,gi<<ininiw2>>an,JDN-2010-Nouns
46,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,gidininiiwaan,gi<<ininiw2>>V1waan,JDN-2010-Nouns
47,NA,NA_Vw,inini,ininiw2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,odininiwan,o<<ininiw2>>an,JDN-2010-Nouns
48,NA,NA_Vw,inini,ininiw2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,odininiiwaan,o<<ininiw2>>V1waan,JDN-2010-Nouns
49,NA,NA_Vw,inini,ininiw2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,odininiini,o<<ininiw2>>V1niw1,JDN-2010-Nouns
50,NA,NA_Vw,inini,ininiw2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,odininiini,o<<ininiw2>>V1niw1,GUESS
51,NA,NA_Vw,inini,ininiw2,1SgPoss,NONE,NONE,NONE,NONE,ObvPl,nindininiwa',ni<<ininiw2>>a',JDN-2010-Nouns
52,NA,NA_Vw,inini,ininiw2,ExclPoss,NONE,NONE,NONE,NONE,ObvPl,nindininiinaani',ni<<ininiw2>>V1naani',JDN-2010-Nouns
53,NA,NA_Vw,inini,ininiw2,InclPoss,NONE,NONE,NONE,NONE,ObvPl,gidininiinaani',gi<<ininiw2>>V1naani',JDN-2010-Nouns
54,NA,NA_Vw,inini,ininiw2,2SgPoss,NONE,NONE,NONE,NONE,ObvPl,gidininiwa',gi<<ininiw2>>a',JDN-2010-Nouns
55,NA,NA_Vw,inini,ininiw2,2PlPoss,NONE,NONE,NONE,NONE,ObvPl,gidininiiwaa',gi<<ininiw2>>V1waa',JDN-2010-Nouns
