Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Vw,mashkiki,mashkikiw2,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,omashkikiinsimishiwaang,o<<mashkikiw2>>V1nsimishiwaang,JDN-2010-Nouns,omashkikiwensimishiwaang,o<<mashkikiw2>>ensimishiwaang,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,omashkikiinsimishining,o<<mashkikiw2>>V1nsimishining,JDN-2010-Nouns,omashkikiwensimishining,o<<mashkikiw2>>ensimishining,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,omashkikiinsimishining,o<<mashkikiw2>>V1nsimishining,GUESS,omashkikiwensimishining,o<<mashkikiw2>>ensimishining,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,NONE,NONE,NONE,NONE,NONE,Pl,mashkikiwan,<<mashkikiw2>>an,JDN-2010-Nouns,mashkikiin,<<mashkikiw2>>V1n,OPD-Forms
NI,NI_Vw,mashkiki,mashkikiw2,NONE,Dim,NONE,NONE,NONE,Pl,mashkikiinsan,<<mashkikiw2>>V1nsan,JDN-2010-Nouns,mashkikiwensan,<<mashkikiw2>>ensan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,NONE,NONE,NONE,Pej,NONE,Pl,mashkikiwishan,<<mashkikiw2>>ishan,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,NONE,NONE,NONE,NONE,Pret,Pl,mashkikiwibaniin,<<mashkikiw2>>ibaniin,JDN-2010-Nouns,,,
NI,NI_Vw,mashkiki,mashkikiw2,NONE,Dim,NONE,Pej,NONE,Pl,mashkikiinzhishan,<<mashkikiw2>>V1nzhishan,JDN-2010-Nouns,mashkikiwenzhishan,<<mashkikiw2>>enzhishan,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,NONE,Dim,NONE,NONE,Pret,Pl,mashkikiinsibaniin,<<mashkikiw2>>V1nsibaniin,JDN-2010-Nouns,mashkikiwensibaniin,<<mashkikiw2>>ensibaniin,GUESS
NI,NI_Vw,mashkiki,mashkikiw2,1SgPoss,NONE,NONE,NONE,NONE,Pl,nimashkikiwan,ni<<mashkikiw2>>an,JDN-2010-Nouns,nimashkikiin,ni<<mashkikiw2>>V1n,GUESS
