Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,Pret,Pl,omashkimodaamibaniin,o<<mashkimod>>aamibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,Pret,Pl,omashkimodaamiwaabaniin,o<<mashkimod>>aamiwaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,Pret,Pl,omashkimodaaminiban,o<<mashkimod>>aaminiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,Pret,Pl,omashkimodaaminiban,o<<mashkimod>>aaminiban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,Pret,Pl,nimashkimodensibaniin,ni<<mashkimod>>ensibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,Pret,Pl,nimashkimodensinaabaniin,ni<<mashkimod>>ensinaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,Pret,Pl,gimashkimodensinaabaniin,gi<<mashkimod>>ensinaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,Pret,Pl,gimashkimodensibaniin,gi<<mashkimod>>ensibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,Pret,Pl,gimashkimodensiwaabaniin,gi<<mashkimod>>ensiwaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,Pret,Pl,omashkimodensibaniin,o<<mashkimod>>ensibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,Pret,Pl,omashkimodensiwaabaniin,o<<mashkimod>>ensiwaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,Pret,Pl,omashkimodensiniban,o<<mashkimod>>ensiniban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,Pret,Pl,omashkimodensiniban,o<<mashkimod>>ensiniban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,Pret,Pl,nimashkimodensimibaniin,ni<<mashkimod>>ensimibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,Pret,Pl,nimashkimodensiminaabaniin,ni<<mashkimod>>ensiminaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,Pret,Pl,gimashkimodensiminaabaniin,gi<<mashkimod>>ensiminaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,Pret,Pl,gimashkimodensimibaniin,gi<<mashkimod>>ensimibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,Pret,Pl,gimashkimodensimiwaabaniin,gi<<mashkimod>>ensimiwaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,Pret,Pl,omashkimodensimibaniin,o<<mashkimod>>ensimibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,Pret,Pl,omashkimodensimiwaabaniin,o<<mashkimod>>ensimiwaabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,NONE,Pret,Pl,omashkimodensiminiban,o<<mashkimod>>ensiminiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,NONE,Pret,Pl,omashkimodensiminiban,o<<mashkimod>>ensiminiban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,Pej,NONE,Pl,nimashkimodenzhishan,ni<<mashkimod>>enzhishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,Pej,NONE,Pl,nimashkimodenzhishinaanin,ni<<mashkimod>>enzhishinaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,Pej,NONE,Pl,gimashkimodenzhishinaanin,gi<<mashkimod>>enzhishinaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,Pej,NONE,Pl,gimashkimodenzhishan,gi<<mashkimod>>enzhishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,Pej,NONE,Pl,gimashkimodenzhishiwaan,gi<<mashkimod>>enzhishiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,Pej,NONE,Pl,omashkimodenzhishan,o<<mashkimod>>enzhishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,Pej,NONE,Pl,omashkimodenzhishiwaan,o<<mashkimod>>enzhishiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,Pej,NONE,Pl,omashkimodenzhishini,o<<mashkimod>>enzhishiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,Pej,NONE,Pl,omashkimodenzhishini,o<<mashkimod>>enzhishiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,Pej,NONE,Pl,nimashkimodensimishan,ni<<mashkimod>>ensimishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,Pej,NONE,Pl,nimashkimodensimishinaanin,ni<<mashkimod>>ensimishinaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,Pej,NONE,Pl,gimashkimodensimishinaanin,gi<<mashkimod>>ensimishinaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,Pej,NONE,Pl,gimashkimodensimishan,gi<<mashkimod>>ensimishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,Pej,NONE,Pl,gimashkimodensimishiwaan,gi<<mashkimod>>ensimishiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,Pej,NONE,Pl,omashkimodensimishan,o<<mashkimod>>ensimishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,Pej,NONE,Pl,omashkimodensimishiwaan,o<<mashkimod>>ensimishiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,Pej,NONE,Pl,omashkimodensimishini,o<<mashkimod>>ensimishiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,Pej,NONE,Pl,omashkimodensimishini,o<<mashkimod>>ensimishiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,NONE,Sg,mashkimod,<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,NONE,Sg,mashkimodens,<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,Pej,NONE,Sg,mashkimodaash,<<mashkimod>>aash,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,Pret,Sg,mashkimodaaban,<<mashkimod>>aaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,Pej,NONE,Sg,mashkimodenzhish,<<mashkimod>>enzhish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,Pret,Sg,mashkimodensiban,<<mashkimod>>ensiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,NONE,NONE,Sg,nimashkimod,ni<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,NONE,NONE,Sg,nimashkimodaanaan,ni<<mashkimod>>aanaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,NONE,NONE,Sg,gimashkimodaanaan,gi<<mashkimod>>aanaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,NONE,NONE,Sg,gimashkimod,gi<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,NONE,NONE,Sg,gimashkimodaawaa,gi<<mashkimod>>aawaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,omashkimod,o<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,NONE,NONE,Sg,omashkimodaawaa,o<<mashkimod>>aawaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,NONE,NONE,Sg,omashkimodaani,o<<mashkimod>>aaniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,NONE,NONE,Sg,omashkimodaani,o<<mashkimod>>aaniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,NONE,NONE,Sg,nimashkimodaam,ni<<mashkimod>>aam,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,NONE,NONE,Sg,nimashkimodaaminaan,ni<<mashkimod>>aaminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,NONE,NONE,Sg,gimashkimodaaminaan,gi<<mashkimod>>aaminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,NONE,NONE,Sg,gimashkimodaam,gi<<mashkimod>>aam,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,NONE,NONE,Sg,gimashkimodaamiwaa,gi<<mashkimod>>aamiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaam,o<<mashkimod>>aam,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaamiwaa,o<<mashkimod>>aamiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaamini,o<<mashkimod>>aaminiw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaamini,o<<mashkimod>>aaminiw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,NONE,Sg,nimashkimodens,ni<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,NONE,Sg,nimashkimodensinaan,ni<<mashkimod>>ensinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,NONE,Sg,gimashkimodensinaan,gi<<mashkimod>>ensinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,NONE,Sg,gimashkimodens,gi<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,NONE,Sg,gimashkimodensiwaa,gi<<mashkimod>>ensiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,omashkimodens,o<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,omashkimodensiwaa,o<<mashkimod>>ensiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,omashkimodensini,o<<mashkimod>>ensiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,omashkimodensini,o<<mashkimod>>ensiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,NONE,Sg,nimashkimodensim,ni<<mashkimod>>ensim,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,NONE,Sg,nimashkimodensiminaan,ni<<mashkimod>>ensiminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,NONE,Sg,gimashkimodensiminaan,gi<<mashkimod>>ensiminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,NONE,Sg,gimashkimodensim,gi<<mashkimod>>ensim,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,NONE,Sg,gimashkimodensimiwaa,gi<<mashkimod>>ensimiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensim,o<<mashkimod>>ensim,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensimiwaa,o<<mashkimod>>ensimiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensimini,o<<mashkimod>>ensiminiw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensimini,o<<mashkimod>>ensiminiw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,Pej,NONE,Sg,nimashkimodaash,ni<<mashkimod>>aash,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,Pej,NONE,Sg,nimashkimodaashinaan,ni<<mashkimod>>aashinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,Pej,NONE,Sg,gimashkimodaashinaan,gi<<mashkimod>>aashinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,Pej,NONE,Sg,gimashkimodaash,gi<<mashkimod>>aash,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,Pej,NONE,Sg,gimashkimodaashiwaa,gi<<mashkimod>>aashiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,omashkimodaash,o<<mashkimod>>aash,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,Pej,NONE,Sg,omashkimodaashiwaa,o<<mashkimod>>aashiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,Pej,NONE,Sg,omashkimodaashini,o<<mashkimod>>aashiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,Pej,NONE,Sg,omashkimodaashini,o<<mashkimod>>aashiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,Pej,NONE,Sg,nimashkimodaamish,ni<<mashkimod>>aamish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,Pej,NONE,Sg,nimashkimodaamishinaan,ni<<mashkimod>>aamishinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,Pej,NONE,Sg,gimashkimodaamishinaan,gi<<mashkimod>>aamishinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,Pej,NONE,Sg,gimashkimodaamish,gi<<mashkimod>>aamish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,Pej,NONE,Sg,gimashkimodaamishiwaa,gi<<mashkimod>>aamishiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,Pej,NONE,Sg,omashkimodaamish,o<<mashkimod>>aamish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,Pej,NONE,Sg,omashkimodaamishiwaa,o<<mashkimod>>aamishiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,Pej,NONE,Sg,omashkimodaamishini,o<<mashkimod>>aamishiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,Pej,NONE,Sg,omashkimodaamishini,o<<mashkimod>>aamishiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,NONE,Pret,Sg,nimashkimodaaban,ni<<mashkimod>>aaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,NONE,Pret,Sg,nimashkimodaanaaban,ni<<mashkimod>>aanaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,NONE,Pret,Sg,gimashkimodaanaaban,gi<<mashkimod>>aanaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,NONE,Pret,Sg,gimashkimodaaban,gi<<mashkimod>>aaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,NONE,Pret,Sg,gimashkimodaawaaban,gi<<mashkimod>>aawaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,NONE,Pret,Sg,omashkimodaaban,o<<mashkimod>>aaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,NONE,Pret,Sg,omashkimodaawaaban,o<<mashkimod>>aawaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,NONE,Pret,Sg,omashkimodaaniban,o<<mashkimod>>aaniban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,NONE,Pret,Sg,omashkimodaaniban,o<<mashkimod>>aaniban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,NONE,Pret,Sg,nimashkimodaamiban,ni<<mashkimod>>aamiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,NONE,Pret,Sg,nimashkimodaaminaaban,ni<<mashkimod>>aaminaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,NONE,Pret,Sg,gimashkimodaaminaaban,gi<<mashkimod>>aaminaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,NONE,Pret,Sg,gimashkimodaamiban,gi<<mashkimod>>aamiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,NONE,Pret,Sg,gimashkimodaamiwaaban,gi<<mashkimod>>aamiwaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,Pret,Sg,omashkimodaamiban,o<<mashkimod>>aamiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,Pret,Sg,omashkimodaamiwaaban,o<<mashkimod>>aamiwaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,Pret,Sg,omashkimodaaminiban,o<<mashkimod>>aaminiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,Pret,Sg,omashkimodaaminiban,o<<mashkimod>>aaminiban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,Pret,Sg,nimashkimodensiban,ni<<mashkimod>>ensiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,Pret,Sg,nimashkimodensinaaban,ni<<mashkimod>>ensinaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,Pret,Sg,gimashkimodensinaaban,gi<<mashkimod>>ensinaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,Pret,Sg,gimashkimodensiban,gi<<mashkimod>>ensiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,Pret,Sg,gimashkimodensiwaaban,gi<<mashkimod>>ensiwaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,Pret,Sg,omashkimodensiban,o<<mashkimod>>ensiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,Pret,Sg,omashkimodensiwaaban,o<<mashkimod>>ensiwaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,Pret,Sg,omashkimodensiniban,o<<mashkimod>>ensiniban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,Pret,Sg,omashkimodensiniban,o<<mashkimod>>ensiniban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,Pret,Sg,nimashkimodensimiban,ni<<mashkimod>>ensimiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,Pret,Sg,nimashkimodensiminaaban,ni<<mashkimod>>ensiminaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,Pret,Sg,gimashkimodensiminaaban,gi<<mashkimod>>ensiminaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,Pret,Sg,gimashkimodensimiban,gi<<mashkimod>>ensimiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,Pret,Sg,gimashkimodensimiwaaban,gi<<mashkimod>>ensimiwaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,Pret,Sg,omashkimodensimiban,o<<mashkimod>>ensimiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,Pret,Sg,omashkimodensimiwaaban,o<<mashkimod>>ensimiwaaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,NONE,Pret,Sg,omashkimodensiminiban,o<<mashkimod>>ensiminiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,NONE,Pret,Sg,omashkimodensiminiban,o<<mashkimod>>ensiminiban,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,Pej,NONE,Sg,nimashkimodenzhish,ni<<mashkimod>>enzhish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,Pej,NONE,Sg,nimashkimodenzhishinaan,ni<<mashkimod>>enzhishinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,Pej,NONE,Sg,gimashkimodenzhishinaan,gi<<mashkimod>>enzhishinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,Pej,NONE,Sg,gimashkimodenzhish,gi<<mashkimod>>enzhish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,Pej,NONE,Sg,gimashkimodenzhishiwaa,gi<<mashkimod>>enzhishiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,Pej,NONE,Sg,omashkimodenzhish,o<<mashkimod>>enzhish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,Pej,NONE,Sg,omashkimodenzhishiwaa,o<<mashkimod>>enzhishiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,Pej,NONE,Sg,omashkimodenzhishini,o<<mashkimod>>enzhishiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,Pej,NONE,Sg,omashkimodenzhishini,o<<mashkimod>>enzhishiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,Pej,NONE,Sg,nimashkimodensimish,ni<<mashkimod>>ensimish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,Pej,NONE,Sg,nimashkimodensimishinaan,ni<<mashkimod>>ensimishinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,Pej,NONE,Sg,gimashkimodensimishinaan,gi<<mashkimod>>ensimishinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,Pej,NONE,Sg,gimashkimodensimish,gi<<mashkimod>>ensimish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,Pej,NONE,Sg,gimashkimodensimishiwaa,gi<<mashkimod>>ensimishiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,Pej,NONE,Sg,omashkimodensimish,o<<mashkimod>>ensimish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,Pej,NONE,Sg,omashkimodensimishiwaa,o<<mashkimod>>ensimishiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,Pej,NONE,Sg,omashkimodensimishini,o<<mashkimod>>ensimishiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,Pej,NONE,Sg,omashkimodensimishini,o<<mashkimod>>ensimishiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,NONE,LocDist,mashkimodaakaang,<<mashkimod>>aakaang,GUESS
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,NONE,LocDist,mashkimodensikaang,<<mashkimod>>ensikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,Pej,NONE,LocDist,mashkimodaashikaang,<<mashkimod>>aashikaang,GUESS
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,Pret,LocDist,mashkimodaabanikaang,<<mashkimod>>aabanikaang,GUESS
