,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
172,NAD,NAD_C,naan,naan,1SgPoss,Dim,NONE,Pej,NONE,ProxPl,ninaanenzhishag,n<<naan>>enzhishag,JDN-2010-Nouns
173,NAD,NAD_C,naan,naan,ExclPoss,Dim,NONE,Pej,NONE,ProxPl,ninaanenzhishinaanig,n<<naan>>enzhishinaanig,JDN-2010-Nouns
174,NAD,NAD_C,naan,naan,InclPoss,Dim,NONE,Pej,NONE,ProxPl,ginaanenzhishinaanig,g<<naan>>enzhishinaanig,JDN-2010-Nouns
175,NAD,NAD_C,naan,naan,2SgPoss,Dim,NONE,Pej,NONE,ProxPl,ginaanenzhishag,g<<naan>>enzhishag,JDN-2010-Nouns
176,NAD,NAD_C,naan,naan,2PlPoss,Dim,NONE,Pej,NONE,ProxPl,ginaanenzhishiwaag,g<<naan>>enzhishiwaag,JDN-2010-Nouns
177,NAD,NAD_C,naan,naan,1SgPoss,Dim,NONE,Pej,NONE,ObvSg,ninaanenzhishan,n<<naan>>enzhishan,JDN-2010-Nouns
178,NAD,NAD_C,naan,naan,ExclPoss,Dim,NONE,Pej,NONE,ObvSg,ninaanenzhishinaanin,n<<naan>>enzhishinaanin,JDN-2010-Nouns
179,NAD,NAD_C,naan,naan,InclPoss,Dim,NONE,Pej,NONE,ObvSg,ginaanenzhishinaanin,g<<naan>>enzhishinaanin,JDN-2010-Nouns
180,NAD,NAD_C,naan,naan,2SgPoss,Dim,NONE,Pej,NONE,ObvSg,ginaanenzhishan,g<<naan>>enzhishan,JDN-2010-Nouns
181,NAD,NAD_C,naan,naan,2PlPoss,Dim,NONE,Pej,NONE,ObvSg,ginaanenzhishiwaan,g<<naan>>enzhishiwaan,JDN-2010-Nouns
182,NAD,NAD_C,naan,naan,3SgProxPoss,Dim,NONE,Pej,NONE,ObvSg,onaanenzhishan,w<<naan>>enzhishan,JDN-2010-Nouns
183,NAD,NAD_C,naan,naan,3PlProxPoss,Dim,NONE,Pej,NONE,ObvSg,onaanenzhishiwaan,w<<naan>>enzhishiwaan,JDN-2010-Nouns
184,NAD,NAD_C,naan,naan,3SgObvPoss,Dim,NONE,Pej,NONE,ObvSg,onaanenzhishini,w<<naan>>enzhishiniw1,JDN-2010-Nouns
185,NAD,NAD_C,naan,naan,3PlObvPoss,Dim,NONE,Pej,NONE,ObvSg,onaanenzhishini,w<<naan>>enzhishiniw1,GUESS
186,NAD,NAD_C,naan,naan,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,ninaanenzhisha',n<<naan>>enzhisha',JDN-2010-Nouns
187,NAD,NAD_C,naan,naan,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,ninaanenzhishinaani',n<<naan>>enzhishinaani',JDN-2010-Nouns
188,NAD,NAD_C,naan,naan,InclPoss,Dim,NONE,Pej,NONE,ObvPl,ginaanenzhishinaani',g<<naan>>enzhishinaani',JDN-2010-Nouns
189,NAD,NAD_C,naan,naan,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,ginaanenzhisha',g<<naan>>enzhisha',JDN-2010-Nouns
190,NAD,NAD_C,naan,naan,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,ginaanenzhishiwaa',g<<naan>>enzhishiwaa',JDN-2010-Nouns
191,NAD,NAD_C,naan,naan,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,onaanenzhisha',w<<naan>>enzhisha',JDN-2010-Nouns
192,NAD,NAD_C,naan,naan,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,onaanenzhishiwaa',w<<naan>>enzhishiwaa',JDN-2010-Nouns
193,NAD,NAD_C,naan,naan,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,onaanenzhishini,w<<naan>>enzhishiniw1,JDN-2010-Nouns
194,NAD,NAD_C,naan,naan,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,onaanenzhishini,w<<naan>>enzhishiniw1,GUESS
195,NAD,NAD_C,naan,naan,1SgPoss,Dim,NONE,Pej,NONE,Loc,ninaanenzhishing,n<<naan>>enzhishing,JDN-2010-Nouns
196,NAD,NAD_C,naan,naan,ExclPoss,Dim,NONE,Pej,NONE,Loc,ninaanenzhishinaang,n<<naan>>enzhishinaang,JDN-2010-Nouns
197,NAD,NAD_C,naan,naan,InclPoss,Dim,NONE,Pej,NONE,Loc,ginaanenzhishinaang,g<<naan>>enzhishinaang,JDN-2010-Nouns
198,NAD,NAD_C,naan,naan,2SgPoss,Dim,NONE,Pej,NONE,Loc,ginaanenzhishing,g<<naan>>enzhishing,JDN-2010-Nouns
199,NAD,NAD_C,naan,naan,2PlPoss,Dim,NONE,Pej,NONE,Loc,ginaanenzhishiwaang,g<<naan>>enzhishiwaang,JDN-2010-Nouns
200,NAD,NAD_C,naan,naan,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,onaanenzhishing,w<<naan>>enzhishing,JDN-2010-Nouns
201,NAD,NAD_C,naan,naan,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,onaanenzhishiwaang,w<<naan>>enzhishiwaang,JDN-2010-Nouns
202,NAD,NAD_C,naan,naan,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,onaanenzhishining,w<<naan>>enzhishining,JDN-2010-Nouns
203,NAD,NAD_C,naan,naan,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,onaanenzhishining,w<<naan>>enzhishining,GUESS
204,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,ninaanim,n<<naan>>im,JDN-2010-Nouns
205,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,NONE,ProxSg,ninaaniminaan,n<<naan>>iminaan,JDN-2010-Nouns
206,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,NONE,ProxSg,ginaaniminaan,g<<naan>>iminaan,JDN-2010-Nouns
207,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,NONE,ProxSg,ginaaniminaan,g<<naan>>iminaan,JDN-2010-Nouns
208,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,NONE,ProxSg,ginaanimiwaa,g<<naan>>imiwaa,JDN-2010-Nouns
209,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,ninaanimag,n<<naan>>imag,JDN-2010-Nouns
210,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,ninaaniminaanig,n<<naan>>iminaanig,JDN-2010-Nouns
211,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,NONE,ProxPl,ginaaniminaanig,g<<naan>>iminaanig,JDN-2010-Nouns
212,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,ginaanimag,g<<naan>>imag,JDN-2010-Nouns
213,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,ginaanimiwaag,g<<naan>>imiwaag,JDN-2010-Nouns
214,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,ninaaniman,n<<naan>>iman,JDN-2010-Nouns
215,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,ninaaniminaanin,n<<naan>>iminaanin,JDN-2010-Nouns
216,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,NONE,ObvSg,ginaaniminaanin,g<<naan>>iminaanin,JDN-2010-Nouns
217,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,ginaaniman,g<<naan>>iman,JDN-2010-Nouns
218,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,ginaanimiwaan,g<<naan>>imiwaan,JDN-2010-Nouns
219,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,onaaniman,w<<naan>>iman,JDN-2010-Nouns
220,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,onaanimiwaan,w<<naan>>imiwaan,JDN-2010-Nouns
221,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,onaanimini,w<<naan>>iminiw1,JDN-2010-Nouns
222,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,onaanimini,w<<naan>>iminiw1,GUESS
223,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,ninaanima',n<<naan>>ima',JDN-2010-Nouns
224,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,ninaaniminaani',n<<naan>>iminaani',JDN-2010-Nouns
225,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,NONE,ObvPl,ginaaniminaani',g<<naan>>iminaani',JDN-2010-Nouns
226,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,ginaanima',g<<naan>>ima',JDN-2010-Nouns
227,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,ginaanimiwaa',g<<naan>>imiwaa',JDN-2010-Nouns
228,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,onaanima',w<<naan>>ima',JDN-2010-Nouns
229,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,onaanimiwaa',w<<naan>>imiwaa',JDN-2010-Nouns
230,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,onaanimini,w<<naan>>iminiw1,JDN-2010-Nouns
231,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,onaanimini,w<<naan>>iminiw1,GUESS
232,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,NONE,Loc,ninaaniming,n<<naan>>iming,JDN-2010-Nouns
233,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,NONE,Loc,ninaaniminaang,n<<naan>>iminaang,JDN-2010-Nouns
234,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,NONE,Loc,ginaaniminaang,g<<naan>>iminaang,JDN-2010-Nouns
235,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,NONE,Loc,ginaaniming,g<<naan>>iming,JDN-2010-Nouns
236,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,NONE,Loc,ginaanimiwaang,g<<naan>>imiwaang,JDN-2010-Nouns
237,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,onaaniming,w<<naan>>iming,JDN-2010-Nouns
238,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,NONE,NONE,Loc,onaanimiwaang,w<<naan>>imiwaang,JDN-2010-Nouns
239,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,NONE,NONE,Loc,onaanimining,w<<naan>>imining,JDN-2010-Nouns
240,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,NONE,NONE,Loc,onaanimining,w<<naan>>imining,GUESS
241,NAD,NAD_C,naan,naan,1SgPoss,Dim,Poss,NONE,NONE,ProxSg,ninaanensim,n<<naan>>ensim,JDN-2010-Nouns
242,NAD,NAD_C,naan,naan,ExclPoss,Dim,Poss,NONE,NONE,ProxSg,ninaanensiminaan,n<<naan>>ensiminaan,JDN-2010-Nouns
243,NAD,NAD_C,naan,naan,InclPoss,Dim,Poss,NONE,NONE,ProxSg,ginaanensiminaan,g<<naan>>ensiminaan,JDN-2010-Nouns
244,NAD,NAD_C,naan,naan,2SgPoss,Dim,Poss,NONE,NONE,ProxSg,ginaanensiminaan,g<<naan>>ensiminaan,JDN-2010-Nouns
245,NAD,NAD_C,naan,naan,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,ginaanensimiwaa,g<<naan>>ensimiwaa,JDN-2010-Nouns
246,NAD,NAD_C,naan,naan,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,ninaanensimag,n<<naan>>ensimag,JDN-2010-Nouns
247,NAD,NAD_C,naan,naan,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,ninaanensiminaanig,n<<naan>>ensiminaanig,JDN-2010-Nouns
248,NAD,NAD_C,naan,naan,InclPoss,Dim,Poss,NONE,NONE,ProxPl,ginaanensiminaanig,g<<naan>>ensiminaanig,JDN-2010-Nouns
249,NAD,NAD_C,naan,naan,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,ginaanensimag,g<<naan>>ensimag,JDN-2010-Nouns
250,NAD,NAD_C,naan,naan,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,ginaanensimiwaag,g<<naan>>ensimiwaag,JDN-2010-Nouns
251,NAD,NAD_C,naan,naan,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,ninaanensiman,n<<naan>>ensiman,JDN-2010-Nouns
252,NAD,NAD_C,naan,naan,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,ninaanensiminaanin,n<<naan>>ensiminaanin,JDN-2010-Nouns
253,NAD,NAD_C,naan,naan,InclPoss,Dim,Poss,NONE,NONE,ObvSg,ginaanensiminaanin,g<<naan>>ensiminaanin,JDN-2010-Nouns
254,NAD,NAD_C,naan,naan,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,ginaanensiman,g<<naan>>ensiman,JDN-2010-Nouns
255,NAD,NAD_C,naan,naan,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,ginaanensimiwaan,g<<naan>>ensimiwaan,JDN-2010-Nouns
256,NAD,NAD_C,naan,naan,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,onaanensiman,w<<naan>>ensiman,JDN-2010-Nouns
257,NAD,NAD_C,naan,naan,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,onaanensimiwaan,w<<naan>>ensimiwaan,JDN-2010-Nouns
258,NAD,NAD_C,naan,naan,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,onaanensimini,w<<naan>>ensiminiw1,JDN-2010-Nouns
259,NAD,NAD_C,naan,naan,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,onaanensimini,w<<naan>>ensiminiw1,GUESS
260,NAD,NAD_C,naan,naan,1SgPoss,Dim,Poss,NONE,NONE,ObvPl,ninaanensima',n<<naan>>ensima',JDN-2010-Nouns
261,NAD,NAD_C,naan,naan,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,ninaanensiminaani',n<<naan>>ensiminaani',JDN-2010-Nouns
262,NAD,NAD_C,naan,naan,InclPoss,Dim,Poss,NONE,NONE,ObvPl,ginaanensiminaani',g<<naan>>ensiminaani',JDN-2010-Nouns
263,NAD,NAD_C,naan,naan,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,ginaanensima',g<<naan>>ensima',JDN-2010-Nouns
264,NAD,NAD_C,naan,naan,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,ginaanensimiwaa',g<<naan>>ensimiwaa',JDN-2010-Nouns
265,NAD,NAD_C,naan,naan,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,onaanensima',w<<naan>>ensima',JDN-2010-Nouns
266,NAD,NAD_C,naan,naan,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,onaanensimiwaa',w<<naan>>ensimiwaa',JDN-2010-Nouns
267,NAD,NAD_C,naan,naan,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,onaanensimini,w<<naan>>ensiminiw1,JDN-2010-Nouns
268,NAD,NAD_C,naan,naan,3PlObvPoss,Dim,Poss,NONE,NONE,ObvPl,onaanensimini,w<<naan>>ensiminiw1,GUESS
269,NAD,NAD_C,naan,naan,1SgPoss,Dim,Poss,NONE,NONE,Loc,ninaanensiming,n<<naan>>ensiming,JDN-2010-Nouns
270,NAD,NAD_C,naan,naan,ExclPoss,Dim,Poss,NONE,NONE,Loc,ninaanensiminaang,n<<naan>>ensiminaang,JDN-2010-Nouns
271,NAD,NAD_C,naan,naan,InclPoss,Dim,Poss,NONE,NONE,Loc,ginaanensiminaang,g<<naan>>ensiminaang,JDN-2010-Nouns
272,NAD,NAD_C,naan,naan,2SgPoss,Dim,Poss,NONE,NONE,Loc,ginaanensiming,g<<naan>>ensiming,JDN-2010-Nouns
273,NAD,NAD_C,naan,naan,2PlPoss,Dim,Poss,NONE,NONE,Loc,ginaanensimiwaang,g<<naan>>ensimiwaang,JDN-2010-Nouns
274,NAD,NAD_C,naan,naan,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,onaanensiming,w<<naan>>ensiming,JDN-2010-Nouns
275,NAD,NAD_C,naan,naan,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,onaanensimiwaang,w<<naan>>ensimiwaang,JDN-2010-Nouns
276,NAD,NAD_C,naan,naan,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,onaanensimining,w<<naan>>ensimining,JDN-2010-Nouns
277,NAD,NAD_C,naan,naan,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,onaanensimining,w<<naan>>ensimining,GUESS
278,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,ninaanimish,n<<naan>>imish,JDN-2010-Nouns
279,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,Pej,NONE,ProxSg,ninaanimishinaan,n<<naan>>imishinaan,JDN-2010-Nouns
280,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,Pej,NONE,ProxSg,ginaanimishinaan,g<<naan>>imishinaan,JDN-2010-Nouns
281,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,Pej,NONE,ProxSg,ginaanimishinaan,g<<naan>>imishinaan,JDN-2010-Nouns
282,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,ginaanimishiwaa,g<<naan>>imishiwaa,JDN-2010-Nouns
283,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,ninaanimishag,n<<naan>>imishag,JDN-2010-Nouns
284,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,Pej,NONE,ProxPl,ninaanimishinaanig,n<<naan>>imishinaanig,JDN-2010-Nouns
285,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,Pej,NONE,ProxPl,ginaanimishinaanig,g<<naan>>imishinaanig,JDN-2010-Nouns
286,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,Pej,NONE,ProxPl,ginaanimishag,g<<naan>>imishag,JDN-2010-Nouns
287,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,ginaanimishiwaag,g<<naan>>imishiwaag,JDN-2010-Nouns
288,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,ninaanimishan,n<<naan>>imishan,JDN-2010-Nouns
289,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,ninaanimishinaanin,n<<naan>>imishinaanin,JDN-2010-Nouns
290,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,Pej,NONE,ObvSg,ginaanimishinaanin,g<<naan>>imishinaanin,JDN-2010-Nouns
291,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,ginaanimishan,g<<naan>>imishan,JDN-2010-Nouns
292,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,ginaanimishiwaan,g<<naan>>imishiwaan,JDN-2010-Nouns
293,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,onaanimishan,w<<naan>>imishan,JDN-2010-Nouns
294,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,onaanimishiwaan,w<<naan>>imishiwaan,JDN-2010-Nouns
295,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,onaanimishini,w<<naan>>imishiniw1,JDN-2010-Nouns
296,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,onaanimishini,w<<naan>>imishiniw1,GUESS
297,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,ninaanimisha',n<<naan>>imisha',JDN-2010-Nouns
298,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,ninaanimishinaani',n<<naan>>imishinaani',JDN-2010-Nouns
299,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,Pej,NONE,ObvPl,ginaanimishinaani',g<<naan>>imishinaani',JDN-2010-Nouns
300,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,Pej,NONE,ObvPl,ginaanimisha',g<<naan>>imisha',JDN-2010-Nouns
301,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,ginaanimishiwaa',g<<naan>>imishiwaa',JDN-2010-Nouns
302,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,onaanimisha',w<<naan>>imisha',JDN-2010-Nouns
303,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,onaanimishiwaa',w<<naan>>imishiwaa',JDN-2010-Nouns
304,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,onaanimishini,w<<naan>>imishiniw1,JDN-2010-Nouns
305,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,onaanimishini,w<<naan>>imishiniw1,GUESS
306,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,Pej,NONE,Loc,ninaanimishing,n<<naan>>imishing,JDN-2010-Nouns
307,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,Pej,NONE,Loc,ninaanimishinaang,n<<naan>>imishinaang,JDN-2010-Nouns
308,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,Pej,NONE,Loc,ginaanimishinaang,g<<naan>>imishinaang,JDN-2010-Nouns
309,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,Pej,NONE,Loc,ginaanimishing,g<<naan>>imishing,JDN-2010-Nouns
310,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,Pej,NONE,Loc,ginaanimishiwaang,g<<naan>>imishiwaang,JDN-2010-Nouns
311,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,onaanimishing,w<<naan>>imishing,JDN-2010-Nouns
312,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,onaanimishiwaang,w<<naan>>imishiwaang,JDN-2010-Nouns
313,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,onaanimishining,w<<naan>>imishining,JDN-2010-Nouns
314,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,onaanimishining,w<<naan>>imishining,GUESS
315,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,ninaanimiban,n<<naan>>imiban,JDN-2010-Nouns
316,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,Pret,ProxSg,ninaaniminaaban,n<<naan>>iminaaban,JDN-2010-Nouns
317,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,Pret,ProxSg,ginaaniminaaban,g<<naan>>iminaaban,JDN-2010-Nouns
318,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,Pret,ProxSg,ginaanimiban,g<<naan>>imiban,JDN-2010-Nouns
319,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,ginaanimiwaaban,g<<naan>>imiwaaban,JDN-2010-Nouns
320,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,Pret,ProxPl,ninaanimibaniig,n<<naan>>imibaniig,JDN-2010-Nouns
321,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,Pret,ProxPl,ninaaniminaabaniig,n<<naan>>iminaabaniig,JDN-2010-Nouns
322,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,Pret,ProxPl,ginaaniminaabaniig,g<<naan>>iminaabaniig,JDN-2010-Nouns
323,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,Pret,ProxPl,ginaanimibaniig,g<<naan>>imibaniig,JDN-2010-Nouns
324,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,ginaanimiwaabaniig,g<<naan>>imiwaabaniig,JDN-2010-Nouns
325,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,ninaanimibaniin,n<<naan>>imibaniin,JDN-2010-Nouns
326,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,Pret,ObvSg,ninaaniminaabaniin,n<<naan>>iminaabaniin,JDN-2010-Nouns
327,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,Pret,ObvSg,ginaaniminaabaniin,g<<naan>>iminaabaniin,JDN-2010-Nouns
328,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,Pret,ObvSg,ginaanimibaniin,g<<naan>>imibaniin,JDN-2010-Nouns
329,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,ginaanimiwaabaniin,g<<naan>>imiwaabaniin,JDN-2010-Nouns
330,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,NONE,Pret,ObvSg,onaanimibaniin,w<<naan>>imibaniin,JDN-2010-Nouns
331,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,NONE,Pret,ObvSg,onaanimiwaabaniin,w<<naan>>imiwaabaniin,JDN-2010-Nouns
332,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,onaaniminiban,w<<naan>>iminiban,JDN-2010-Nouns
333,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,NONE,Pret,ObvSg,onaaniminiban,w<<naan>>iminiban,GUESS
334,NAD,NAD_C,naan,naan,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,ninaanimibanii',n<<naan>>imibanii',JDN-2010-Nouns
335,NAD,NAD_C,naan,naan,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,ninaaniminaabanii',n<<naan>>iminaabanii',JDN-2010-Nouns
336,NAD,NAD_C,naan,naan,InclPoss,NONE,Poss,NONE,Pret,ObvPl,ginaaniminaabanii',g<<naan>>iminaabanii',JDN-2010-Nouns
337,NAD,NAD_C,naan,naan,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,ginaanimibanii',g<<naan>>imibanii',JDN-2010-Nouns
338,NAD,NAD_C,naan,naan,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,ginaanimiwaabanii',g<<naan>>imiwaabanii',JDN-2010-Nouns
339,NAD,NAD_C,naan,naan,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,onaanimibanii',w<<naan>>imibanii',JDN-2010-Nouns
340,NAD,NAD_C,naan,naan,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,onaanimiwaabanii',w<<naan>>imiwaabanii',JDN-2010-Nouns
341,NAD,NAD_C,naan,naan,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,onaaniminiban,w<<naan>>iminiban,JDN-2010-Nouns
342,NAD,NAD_C,naan,naan,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,onaaniminiban,w<<naan>>iminiban,GUESS
343,NAD,NAD_C,naan,naan,1SgPoss,Dim,Poss,NONE,Pret,ProxSg,ninaanensimiban,n<<naan>>ensimiban,JDN-2010-Nouns
