Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NA,NA_ShortC,nika,nik,2SgPoss,Dim,NONE,Pej,NONE,Loc,ginikenzhishing,gi<<nik>>enzhishing,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,2PlPoss,Dim,NONE,Pej,NONE,Loc,ginikenzhishiwaang,gi<<nik>>enzhishiwaang,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,onikenzhishing,o<<nik>>enzhishing,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,onikenzhishiwaang,o<<nik>>enzhishiwaang,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,onikenzhishining,o<<nik>>enzhishining,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,onikenzhishining,o<<nik>>enzhishining,GUESS,,,
NA,NA_ShortC,nika,nik,1SgPoss,Dim,Poss,Pej,NONE,Loc,ninikensimishing,ni<<nik>>ensimishing,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,ExclPoss,Dim,Poss,Pej,NONE,Loc,ninikensimishinaang,ni<<nik>>ensimishinaang,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,InclPoss,Dim,Poss,Pej,NONE,Loc,ginikensimishinaang,gi<<nik>>ensimishinaang,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,2SgPoss,Dim,Poss,Pej,NONE,Loc,ginikensimishing,gi<<nik>>ensimishing,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,2PlPoss,Dim,Poss,Pej,NONE,Loc,ginikensimishiwaang,gi<<nik>>ensimishiwaang,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,onikensimishing,o<<nik>>ensimishing,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,onikensimishiwaang,o<<nik>>ensimishiwaang,JDN-2010-Nouns,,,
NA,NA_ShortC,nika,nik,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,onikensimishining,o<<nik>>ensimishining,JDN-2010-Nouns,,,
