,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
30,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,NONE,NONE,NONE,NONE,Sg,giwiiyagasenh,gi<<wiiyagasenhy1>>,JDN-2010-Nouns,,,
31,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,NONE,NONE,NONE,NONE,Sg,giwiiyagasenyiwaa,gi<<wiiyagasenhy1>>iwaa,JDN-2010-Nouns,,,
32,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,owiiyagasenh,o<<wiiyagasenhy1>>,JDN-2010-Nouns,,,
33,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,NONE,NONE,NONE,NONE,Sg,owiiyagasenyiwaa,o<<wiiyagasenhy1>>iwaa,JDN-2010-Nouns,,,
34,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,NONE,NONE,NONE,NONE,Sg,owiiyagasenyini,o<<wiiyagasenhy1>>iniw1,JDN-2010-Nouns,,,
35,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,NONE,NONE,NONE,NONE,Sg,owiiyagasenyini,o<<wiiyagasenhy1>>iniw1,GUESS,,,
36,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,NONE,NONE,NONE,NONE,Loc,niwiiyagasenying,ni<<wiiyagasenhy1>>ing,JDN-2010-Nouns,,,
37,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,NONE,NONE,NONE,NONE,Loc,niwiiyagasenyinaang,ni<<wiiyagasenhy1>>inaang,JDN-2010-Nouns,,,
38,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,NONE,NONE,NONE,NONE,Loc,giwiiyagasenyinaang,gi<<wiiyagasenhy1>>inaang,JDN-2010-Nouns,,,
39,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,NONE,NONE,NONE,NONE,Loc,giwiiyagasenying,gi<<wiiyagasenhy1>>ing,JDN-2010-Nouns,,,
40,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,NONE,NONE,NONE,NONE,Loc,giwiiyagasenyiwaang,gi<<wiiyagasenhy1>>iwaang,JDN-2010-Nouns,,,
41,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,owiiyagasenying,o<<wiiyagasenhy1>>ing,JDN-2010-Nouns,,,
42,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,NONE,NONE,NONE,NONE,Loc,owiiyagasenyiwaang,o<<wiiyagasenhy1>>iwaang,JDN-2010-Nouns,,,
43,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,NONE,NONE,NONE,NONE,Loc,owiiyagasenyining,o<<wiiyagasenhy1>>ining,JDN-2010-Nouns,,,
44,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,NONE,NONE,NONE,NONE,Loc,owiiyagasenyining,o<<wiiyagasenhy1>>ining,GUESS,,,
45,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,NONE,Poss,NONE,NONE,Pl,niwiiyagasenyiman,ni<<wiiyagasenhy1>>iman,JDN-2010-Nouns,,,
46,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,NONE,Poss,NONE,NONE,Pl,niwiiyagasenyiminaanin,ni<<wiiyagasenhy1>>iminaanin,JDN-2010-Nouns,,,
47,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,NONE,Poss,NONE,NONE,Pl,giwiiyagasenyiminaanin,gi<<wiiyagasenhy1>>iminaanin,JDN-2010-Nouns,,,
48,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,NONE,Poss,NONE,NONE,Pl,giwiiyagasenyiman,gi<<wiiyagasenhy1>>iman,JDN-2010-Nouns,,,
49,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,NONE,Poss,NONE,NONE,Pl,giwiiyagasenyimiwaan,gi<<wiiyagasenhy1>>imiwaan,JDN-2010-Nouns,,,
50,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,NONE,Poss,NONE,NONE,Pl,owiiyagasenyiman,o<<wiiyagasenhy1>>iman,JDN-2010-Nouns,,,
51,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlProxPoss,NONE,Poss,NONE,NONE,Pl,owiiyagasenyimiwaan,o<<wiiyagasenhy1>>imiwaan,JDN-2010-Nouns,,,
52,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgObvPoss,NONE,Poss,NONE,NONE,Pl,owiiyagasenyimini,o<<wiiyagasenhy1>>iminiw1,JDN-2010-Nouns,,,
53,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3PlObvPoss,NONE,Poss,NONE,NONE,Pl,owiiyagasenyimini,o<<wiiyagasenhy1>>iminiw1,GUESS,,,
54,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,1SgPoss,NONE,Poss,NONE,NONE,Sg,niwiiyagasenyim,ni<<wiiyagasenhy1>>im,JDN-2010-Nouns,,,
55,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,ExclPoss,NONE,Poss,NONE,NONE,Sg,niwiiyagasenyiminaan,ni<<wiiyagasenhy1>>iminaan,JDN-2010-Nouns,,,
56,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,InclPoss,NONE,Poss,NONE,NONE,Sg,giwiiyagasenyiminaan,gi<<wiiyagasenhy1>>iminaan,JDN-2010-Nouns,,,
57,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2SgPoss,NONE,Poss,NONE,NONE,Sg,giwiiyagasenyim,gi<<wiiyagasenhy1>>im,JDN-2010-Nouns,,,
58,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,2PlPoss,NONE,Poss,NONE,NONE,Sg,giwiiyagasenyimiwaa,gi<<wiiyagasenhy1>>imiwaa,JDN-2010-Nouns,,,
59,NI,NI_VVny,wiiyagasenh,wiiyagasenhy1,3SgProxPoss,NONE,Poss,NONE,NONE,Sg,owiiyagasenyim,o<<wiiyagasenhy1>>im,JDN-2010-Nouns,,,
