,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
27,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,Dim,Poss,Pej,NONE,Loc,niniigi'igoonsimishing,n<<niigi'igw2>>oonsimishing,JDN-2010-Nouns
28,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,niniigi'ig,n<<niigi'igw2>>,JDN-2010-Nouns
29,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,niniigi'igoog,n<<niigi'igw2>>oog,JDN-2010-Nouns
30,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,niniigi'igoon,n<<niigi'igw2>>oon,JDN-2010-Nouns
31,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,NONE,ObvPl,niniigi'igoo',n<<niigi'igw2>>oo',JDN-2010-Nouns
32,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,NONE,Loc,niniigi'igong,n<<niigi'igw2>>ong,JDN-2010-Nouns
33,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,Pret,ProxSg,niniigi'igoban,n<<niigi'igw2>>oban,JDN-2010-Nouns
34,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,Pret,ProxPl,niniigi'igobaniig,n<<niigi'igw2>>obaniig,JDN-2010-Nouns
35,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,Pret,ObvSg,niniigi'igobaniin,n<<niigi'igw2>>obaniin,JDN-2010-Nouns
36,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,NONE,Pret,ObvPl,niniigi'igobanii',n<<niigi'igw2>>obanii',JDN-2010-Nouns
37,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,Pej,NONE,ProxSg,niniigi'igosh,n<<niigi'igw2>>osh,JDN-2010-Nouns
38,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,Pej,NONE,ProxPl,niniigi'igoshag,n<<niigi'igw2>>oshag,JDN-2010-Nouns
39,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,niniigi'igoshan,n<<niigi'igw2>>oshan,JDN-2010-Nouns
40,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,Pej,NONE,ObvPl,niniigi'igosha',n<<niigi'igw2>>osha',JDN-2010-Nouns
41,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,NONE,Pej,NONE,Loc,niniigi'igoshing,n<<niigi'igw2>>oshing,JDN-2010-Nouns
42,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,NONE,ProxSg,niniigi'igom,n<<niigi'igw2>>om,JDN-2010-Nouns
43,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,niniigi'igomag,n<<niigi'igw2>>omag,JDN-2010-Nouns
44,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,niniigi'igoman,n<<niigi'igw2>>oman,JDN-2010-Nouns
45,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,niniigi'igoma',n<<niigi'igw2>>oma',JDN-2010-Nouns
46,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,NONE,Loc,niniigi'igoming,n<<niigi'igw2>>oming,JDN-2010-Nouns
47,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,niniigi'igomiban,n<<niigi'igw2>>omiban,JDN-2010-Nouns
48,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,Pret,ProxPl,niniigi'igomibaniig,n<<niigi'igw2>>omibaniig,JDN-2010-Nouns
49,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,niniigi'igomibaniin,n<<niigi'igw2>>omibaniin,JDN-2010-Nouns
50,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,niniigi'igomibanii',n<<niigi'igw2>>omibanii',JDN-2010-Nouns
51,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,niniigi'igomish,n<<niigi'igw2>>omish,JDN-2010-Nouns
52,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,niniigi'igomishag,n<<niigi'igw2>>omishag,JDN-2010-Nouns
53,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,niniigi'igomishan,n<<niigi'igw2>>omishan,JDN-2010-Nouns
54,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,niniigi'igomisha',n<<niigi'igw2>>omisha',JDN-2010-Nouns
55,NAD,NAD_Cw,niigi'igw,niigi'igw2,1SgPoss,NONE,Poss,Pej,NONE,Loc,niniigi'igomishing,n<<niigi'igw2>>omishing,JDN-2010-Nouns
56,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,NONE,ProxSg,giniigi'igoonsiwaa,g<<niigi'igw2>>oonsiwaa,JDN-2010-Nouns
57,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,giniigi'igoonsiwaag,g<<niigi'igw2>>oonsiwaag,JDN-2010-Nouns
58,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,giniigi'igoonsiwaan,g<<niigi'igw2>>oonsiwaan,JDN-2010-Nouns
59,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,giniigi'igoonsiwaa',g<<niigi'igw2>>oonsiwaa',JDN-2010-Nouns
60,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,NONE,Loc,giniigi'igoonsiwaang,g<<niigi'igw2>>oonsiwaang,JDN-2010-Nouns
61,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,giniigi'igoonsiwaaban,g<<niigi'igw2>>oonsiwaaban,JDN-2010-Nouns
62,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,Pret,ProxPl,giniigi'igoonsiwaabaniig,g<<niigi'igw2>>oonsiwaabaniig,JDN-2010-Nouns
63,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,Pret,ObvSg,giniigi'igoonsiwaabaniin,g<<niigi'igw2>>oonsiwaabaniin,JDN-2010-Nouns
64,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,NONE,Pret,ObvPl,giniigi'igoonsiwaabanii',g<<niigi'igw2>>oonsiwaabanii',JDN-2010-Nouns
65,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,Pej,NONE,ProxSg,giniigi'igoonzhishiwaa,g<<niigi'igw2>>oonzhishiwaa,JDN-2010-Nouns
66,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,Pej,NONE,ProxPl,giniigi'igoonzhishiwaag,g<<niigi'igw2>>oonzhishiwaag,JDN-2010-Nouns
67,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,Pej,NONE,ObvSg,giniigi'igoonzhishiwaan,g<<niigi'igw2>>oonzhishiwaan,JDN-2010-Nouns
68,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,giniigi'igoonzhishiwaa',g<<niigi'igw2>>oonzhishiwaa',JDN-2010-Nouns
69,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,NONE,Pej,NONE,Loc,giniigi'igoonzhishiwaang,g<<niigi'igw2>>oonzhishiwaang,JDN-2010-Nouns
70,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,NONE,ProxSg,giniigi'igoonsimiwaa,g<<niigi'igw2>>oonsimiwaa,JDN-2010-Nouns
71,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,giniigi'igoonsimiwaag,g<<niigi'igw2>>oonsimiwaag,JDN-2010-Nouns
72,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,giniigi'igoonsimiwaan,g<<niigi'igw2>>oonsimiwaan,JDN-2010-Nouns
73,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,giniigi'igoonsimiwaa',g<<niigi'igw2>>oonsimiwaa',JDN-2010-Nouns
74,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,NONE,Loc,giniigi'igoonsimiwaang,g<<niigi'igw2>>oonsimiwaang,JDN-2010-Nouns
75,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,Pret,ProxSg,giniigi'igoonsimiwaaban,g<<niigi'igw2>>oonsimiwaaban,JDN-2010-Nouns
76,NAD,NAD_Cw,niigi'igw,niigi'igw2,2PlPoss,Dim,Poss,NONE,Pret,ProxPl,giniigi'igoonsimiwaabaniig,g<<niigi'igw2>>oonsimiwaabaniig,JDN-2010-Nouns
