Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,Poss,Pej,NA,Pl,ojiimaanimishini,o<<jiimaan>>imishini,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,Poss,Pej,NA,Pl,ojiimaanimishini,o<<jiimaan>>imishini,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,NA,Poss,Pej,NA,Sg,nijiimaanimish,ni<<jiimaan>>imish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,NA,Poss,Pej,NA,Sg,nijiimaanimishinaan,ni<<jiimaan>>imishinaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,NA,Poss,Pej,NA,Sg,gijiimaanimishinaan,gi<<jiimaan>>imishinaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,NA,Poss,Pej,NA,Sg,gijiimaanimish,gi<<jiimaan>>imish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,NA,Poss,Pej,NA,Sg,gijiimaanimishiwaa,gi<<jiimaan>>imishiwaa,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,NA,Poss,Pej,NA,Sg,ojiimaanimish,o<<jiimaan>>imish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,NA,Poss,Pej,NA,Sg,ojiimaanimishiwaa,o<<jiimaan>>imishiwaa,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,Poss,Pej,NA,Sg,ojiimaanimishini,o<<jiimaan>>imishini,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,Poss,Pej,NA,Sg,ojiimaanimishini,o<<jiimaan>>imishini,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,NA,Poss,Pej,NA,Loc,nijiimaanimishing,ni<<jiimaan>>imishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,NA,Poss,Pej,NA,Loc,nijiimaanimishinaang,ni<<jiimaan>>imishinaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,NA,Poss,Pej,NA,Loc,gijiimaanimishinaang,gi<<jiimaan>>imishinaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,NA,Poss,Pej,NA,Loc,gijiimaanimishing,gi<<jiimaan>>imishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,NA,Poss,Pej,NA,Loc,gijiimaanimiwaang,gi<<jiimaan>>imiwaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,NA,Poss,Pej,NA,Loc,ojiimaanimishing,o<<jiimaan>>imishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,NA,Poss,Pej,NA,Loc,ojiimaanimishiwaang,o<<jiimaan>>imishiwaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,Poss,Pej,NA,Loc,ojiimaanimishining,o<<jiimaan>>imishining,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,Poss,Pej,NA,Loc,ojiimaanimishining,o<<jiimaan>>imishining,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,NA,NA,NA,Pret,Pl,nijiimaanibaniin,ni<<jiimaan>>ibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,NA,NA,NA,Pret,Pl,nijiimaaninaabaniin,ni<<jiimaan>>inaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,NA,NA,NA,Pret,Pl,gijiimaaninaabaniin,gi<<jiimaan>>inaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,NA,NA,NA,Pret,Pl,gijiimaanibaniin,gi<<jiimaan>>ibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,NA,NA,NA,Pret,Pl,gijiimaaniwaabaniin,gi<<jiimaan>>iwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,NA,NA,NA,Pret,Pl,ojiimaanibaniin,o<<jiimaan>>ibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,NA,NA,NA,Pret,Pl,ojiimaaniwaabaniin,o<<jiimaan>>iwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,NA,NA,Pret,Pl,ojiimaaniniban,o<<jiimaan>>iniban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,NA,NA,Pret,Pl,ojiimaaniniban,o<<jiimaan>>iniban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,NA,NA,NA,Pret,Sg,nijiimaaniban,ni<<jiimaan>>iban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,NA,NA,NA,Pret,Sg,nijiimaaninaaban,ni<<jiimaan>>inaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,NA,NA,NA,Pret,Sg,gijiimaaninaaban,gi<<jiimaan>>inaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,NA,NA,NA,Pret,Sg,gijiimaaniban,gi<<jiimaan>>iban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,NA,NA,NA,Pret,Sg,gijiimaaniwaaban,gi<<jiimaan>>iwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,NA,NA,NA,Pret,Sg,ojiimaaniban,o<<jiimaan>>iban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,NA,NA,NA,Pret,Sg,ojiimaaniwaaban,o<<jiimaan>>iwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,NA,NA,Pret,Sg,ojiimaaniniban,o<<jiimaan>>iniban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,NA,NA,Pret,Sg,ojiimaaniniban,o<<jiimaan>>iniban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,NA,Poss,NA,Pret,Pl,nijiimaanimibaniin,ni<<jiimaan>>imibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,NA,Poss,NA,Pret,Pl,nijiimaaniminaabaniin,ni<<jiimaan>>iminaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,NA,Poss,NA,Pret,Pl,gijiimaaniminaabaniin,gi<<jiimaan>>iminaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,NA,Poss,NA,Pret,Pl,gijiimaanimibaniin,gi<<jiimaan>>imibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,NA,Poss,NA,Pret,Pl,gijiimaanimiwaabaniin,gi<<jiimaan>>imiwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,NA,Poss,NA,Pret,Pl,ojiimaanimibaniin,o<<jiimaan>>imibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,NA,Poss,NA,Pret,Pl,ojiimaanimiwaabaniin,o<<jiimaan>>imiwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,Poss,NA,Pret,Pl,ojiimaaniminiban,o<<jiimaan>>iminiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,Poss,NA,Pret,Pl,ojiimaaniminiban,o<<jiimaan>>iminiban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,NA,Poss,NA,Pret,Sg,nijiimaanimiban,ni<<jiimaan>>imiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,NA,Poss,NA,Pret,Sg,nijiimaaniminaaban,ni<<jiimaan>>iminaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,NA,Poss,NA,Pret,Sg,gijiimaaniminaaban,gi<<jiimaan>>iminaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,NA,Poss,NA,Pret,Sg,gijiimaanimiban,gi<<jiimaan>>imiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,NA,Poss,NA,Pret,Sg,gijiimaanimiwaaban,gi<<jiimaan>>imiwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,NA,Poss,NA,Pret,Sg,ojiimaanimiban,o<<jiimaan>>imiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,NA,Poss,NA,Pret,Sg,ojiimaanimiwaaban,o<<jiimaan>>imiwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,NA,Poss,NA,Pret,Sg,ojiimaaniminiban,o<<jiimaan>>iminiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,NA,Poss,NA,Pret,Sg,ojiimaaniminiban,o<<jiimaan>>iminiban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,NA,NA,Pret,Pl,nijiimaanensibaniin,ni<<jiimaan>>ensibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,NA,NA,Pret,Pl,nijiimaanensinaabaniin,ni<<jiimaan>>ensinaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,NA,NA,Pret,Pl,gijiimaanensinaabaniin,gi<<jiimaan>>ensinaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,NA,NA,Pret,Pl,gijiimaanensibaniin,gi<<jiimaan>>ensibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,NA,NA,Pret,Pl,gijiimaanensiwaabaniin,gi<<jiimaan>>ensiwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,NA,NA,Pret,Pl,ojiimaanensibaniin,o<<jiimaan>>ensibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,NA,NA,Pret,Pl,ojiimaanensiwaabaniin,o<<jiimaan>>ensiwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,NA,NA,Pret,Pl,ojiimaanensiniban,o<<jiimaan>>ensiniban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,NA,NA,Pret,Pl,ojiimaanensiniban,o<<jiimaan>>ensiniban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,NA,NA,Pret,Sg,nijiimaanensiban,ni<<jiimaan>>ensiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,NA,NA,Pret,Sg,nijiimaanensinaaban,ni<<jiimaan>>ensinaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,NA,NA,Pret,Sg,gijiimaanensinaaban,gi<<jiimaan>>ensinaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,NA,NA,Pret,Sg,gijiimaanensiban,gi<<jiimaan>>ensiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,NA,NA,Pret,Sg,gijiimaanensiwaaban,gi<<jiimaan>>ensiwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,NA,NA,Pret,Sg,ojiimaanensiban,o<<jiimaan>>ensiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,NA,NA,Pret,Sg,ojiimaanensiwaaban,o<<jiimaan>>ensiwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,NA,NA,Pret,Sg,ojiimaanensiniban,o<<jiimaan>>ensiniban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,NA,NA,Pret,Sg,ojiimaanensiniban,o<<jiimaan>>ensiniban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,Poss,NA,Pret,Pl,nijiimaanensimibaniin,ni<<jiimaan>>ensimibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,Poss,NA,Pret,Pl,nijiimaanensiminaabaniin,ni<<jiimaan>>ensiminaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,Poss,NA,Pret,Pl,gijiimaanensiminaabaniin,gi<<jiimaan>>ensiminaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,Poss,NA,Pret,Pl,gijiimaanensimibaniin,gi<<jiimaan>>ensimibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,Poss,NA,Pret,Pl,gijiimaanensimiwaabaniin,gi<<jiimaan>>ensimiwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,Poss,NA,Pret,Pl,ojiimaanensimibaniin,o<<jiimaan>>ensimibaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,Poss,NA,Pret,Pl,ojiimaanensimiwaabaniin,o<<jiimaan>>ensimiwaabaniin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,Poss,NA,Pret,Pl,ojiimaanensiminiban,o<<jiimaan>>ensiminiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,Poss,NA,Pret,Pl,ojiimaanensiminiban,o<<jiimaan>>ensiminiban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,Poss,NA,Pret,Sg,nijiimaanensimiban,ni<<jiimaan>>ensimiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,Poss,NA,Pret,Sg,nijiimaanensiminaaban,ni<<jiimaan>>ensiminaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,Poss,NA,Pret,Sg,gijiimaanensiminaaban,gi<<jiimaan>>ensiminaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,Poss,NA,Pret,Sg,gijiimaanensimiban,gi<<jiimaan>>ensimiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,Poss,NA,Pret,Sg,gijiimaanensimiwaaban,gi<<jiimaan>>ensimiwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,Poss,NA,Pret,Sg,ojiimaanensimiban,o<<jiimaan>>ensimiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,Poss,NA,Pret,Sg,ojiimaanensimiwaaban,o<<jiimaan>>ensimiwaaban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,Poss,NA,Pret,Sg,ojiimaanensiminiban,o<<jiimaan>>ensiminiban,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,Poss,NA,Pret,Sg,ojiimaanensiminiban,o<<jiimaan>>ensiminiban,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,NA,Pej,NA,Pl,nijiimaanenzhishan,ni<<jiimaan>>enzhishan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,NA,Pej,NA,Pl,nijiimaanenzhishinaanin,ni<<jiimaan>>enzhishinaanin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,NA,Pej,NA,Pl,gijiimaanenzhishinaanin,gi<<jiimaan>>enzhishinaanin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,NA,Pej,NA,Pl,gijiimaanenzhishan,gi<<jiimaan>>enzhishan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,NA,Pej,NA,Pl,gijiimaanenzhishiwaan,gi<<jiimaan>>enzhishiwaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,NA,Pej,NA,Pl,ojiimaanenzhishan,o<<jiimaan>>enzhishan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,NA,Pej,NA,Pl,ojiimaanenzhishiwaan,o<<jiimaan>>enzhishiwaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,NA,Pej,NA,Pl,ojiimaanenzhishini,o<<jiimaan>>enzhishini,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,NA,Pej,NA,Pl,ojiimaanenzhishini,o<<jiimaan>>enzhishini,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,NA,Pej,NA,Sg,nijiimaanenzhish,ni<<jiimaan>>enzhish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,NA,Pej,NA,Sg,nijiimaanenzhishinaan,ni<<jiimaan>>enzhishinaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,NA,Pej,NA,Sg,gijiimaanenzhishinaan,gi<<jiimaan>>enzhishinaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,NA,Pej,NA,Sg,gijiimaanenzhish,gi<<jiimaan>>enzhish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,NA,Pej,NA,Sg,gijiimaanenzhishiwaa,gi<<jiimaan>>enzhishiwaa,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,NA,Pej,NA,Sg,ojiimaanenzhish,o<<jiimaan>>enzhish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,NA,Pej,NA,Sg,ojiimaanenzhishiwaa,o<<jiimaan>>enzhishiwaa,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,NA,Pej,NA,Sg,ojiimaanenzhishini,o<<jiimaan>>enzhishini,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,NA,Pej,NA,Sg,ojiimaanenzhishini,o<<jiimaan>>enzhishini,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,NA,Pej,NA,Loc,nijiimaanenzhishing,ni<<jiimaan>>enzhishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,NA,Pej,NA,Loc,nijiimaanenzhishinaang,ni<<jiimaan>>enzhishinaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,NA,Pej,NA,Loc,gijiimaanenzhishinaang,gi<<jiimaan>>enzhishinaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,NA,Pej,NA,Loc,gijiimaanenzhishing,gi<<jiimaan>>enzhishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,NA,Pej,NA,Loc,gijiimaanenzhishiwaang,gi<<jiimaan>>enzhishiwaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,NA,Pej,NA,Loc,ojiimaanenzhishing,o<<jiimaan>>enzhishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,NA,Pej,NA,Loc,ojiimaanenzhishiwaang,o<<jiimaan>>enzhishiwaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,NA,Pej,NA,Loc,ojiimaanenzhishining,o<<jiimaan>>enzhishining,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,NA,Pej,NA,Loc,ojiimaanenzhishining,o<<jiimaan>>enzhishining,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,Poss,Pej,NA,Pl,nijiimaanensimishan,ni<<jiimaan>>ensimishan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,Poss,Pej,NA,Pl,nijiimaanensimishinaanin,ni<<jiimaan>>ensimishinaanin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,Poss,Pej,NA,Pl,gijiimaanensimishinaanin,gi<<jiimaan>>ensimishinaanin,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,Poss,Pej,NA,Pl,gijiimaanensimishan,gi<<jiimaan>>ensimishan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,Poss,Pej,NA,Pl,gijiimaanensimishiwaan,gi<<jiimaan>>ensimishiwaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,Poss,Pej,NA,Pl,ojiimaanensimishan,o<<jiimaan>>ensimishan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,Poss,Pej,NA,Pl,ojiimaanensimishiwaan,o<<jiimaan>>ensimishiwaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,Poss,Pej,NA,Pl,ojiimaanensimishini,o<<jiimaan>>ensimishini,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,Poss,Pej,NA,Pl,ojiimaanensimishini,o<<jiimaan>>ensimishini,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,Poss,Pej,NA,Sg,nijiimaanensimish,ni<<jiimaan>>ensimish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,Poss,Pej,NA,Sg,nijiimaanensimishinaan,ni<<jiimaan>>ensimishinaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,Poss,Pej,NA,Sg,gijiimaanensimishinaan,gi<<jiimaan>>ensimishinaan,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,Poss,Pej,NA,Sg,gijiimaanensimish,gi<<jiimaan>>ensimish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,Poss,Pej,NA,Sg,gijiimaanensimishiwaa,gi<<jiimaan>>ensimishiwaa,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,Poss,Pej,NA,Sg,ojiimaanensimish,o<<jiimaan>>ensimish,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,Poss,Pej,NA,Sg,ojiimaanensimishiwaa,o<<jiimaan>>ensimishiwaa,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,Poss,Pej,NA,Sg,ojiimaanensimishini,o<<jiimaan>>ensimishini,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,Poss,Pej,NA,Sg,ojiimaanensimishini,o<<jiimaan>>ensimishini,GUESS
Inan,C-final,jiimaan,<<jiimaan>>,1SgPoss,Dim,Poss,Pej,NA,Loc,nijiimaanensimishing,ni<<jiimaan>>ensimishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,ExclPoss,Dim,Poss,Pej,NA,Loc,nijiimaanensimishinaang,ni<<jiimaan>>ensimishinaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,InclPoss,Dim,Poss,Pej,NA,Loc,gijiimaanensimishinaang,gi<<jiimaan>>ensimishinaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2SgPoss,Dim,Poss,Pej,NA,Loc,gijiimaanensimishing,gi<<jiimaan>>ensimishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,2PlPoss,Dim,Poss,Pej,NA,Loc,gijiimaanensimiwaang,gi<<jiimaan>>ensimiwaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgProxPoss,Dim,Poss,Pej,NA,Loc,ojiimaanensimishing,o<<jiimaan>>ensimishing,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlProxPoss,Dim,Poss,Pej,NA,Loc,ojiimaanensimishiwaang,o<<jiimaan>>ensimishiwaang,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3SgObvPoss,Dim,Poss,Pej,NA,Loc,ojiimaanensimishining,o<<jiimaan>>ensimishining,JDN-2010-Nouns
Inan,C-final,jiimaan,<<jiimaan>>,3PlObvPoss,Dim,Poss,Pej,NA,Loc,ojiimaanensimishining,o<<jiimaan>>ensimishining,GUESS
