Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NI,NI_Cy,anit,anity2,3PlProxPoss,NONE,Poss,Pej,NONE,Pl,odanitiimishiwaan,o<<anity2>>iimishiwaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgObvPoss,NONE,Poss,Pej,NONE,Pl,odanitiimishini,o<<anity2>>iimishiniw1,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlObvPoss,NONE,Poss,Pej,NONE,Pl,odanitiimishini,o<<anity2>>iimishiniw1,GUESS,,,
NI,NI_Cy,anit,anity2,1SgPoss,Dim,NONE,Pej,NONE,Pl,nindanitiinzhishan,ni<<anity2>>iinzhishan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,ExclPoss,Dim,NONE,Pej,NONE,Pl,nindanitiinzhishinaanin,ni<<anity2>>iinzhishinaanin,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,InclPoss,Dim,NONE,Pej,NONE,Pl,gidanitiinzhishinaanin,gi<<anity2>>iinzhishinaanin,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2SgPoss,Dim,NONE,Pej,NONE,Pl,gidanitiinzhishan,gi<<anity2>>iinzhishan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,2PlPoss,Dim,NONE,Pej,NONE,Pl,gidanitiinzhishiwaan,gi<<anity2>>iinzhishiwaan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3SgProxPoss,Dim,NONE,Pej,NONE,Pl,odanitiinzhishan,o<<anity2>>iinzhishan,JDN-2010-Nouns,,,
NI,NI_Cy,anit,anity2,3PlProxPoss,Dim,NONE,Pej,NONE,Pl,odanitiinzhishiwaan,o<<anity2>>iinzhishiwaan,JDN-2010-Nouns,,,
