,Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
204,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,odanishinaabewisha',o<<anishinaabew2>>isha',JDN-2010-Nouns,odanishinaabewishan,o<<anishinaabew2>>ishan,JDN-2010-Nouns
205,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,NONE,NONE,Pej,NONE,ObvPl,odanishinaabewishiwaa',o<<anishinaabew2>>ishiwaa',JDN-2010-Nouns,odanishinaabewishiwaan,o<<anishinaabew2>>ishiwaan,JDN-2010-Nouns
206,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,NONE,NONE,Pej,NONE,ObvPl,odanishinaabewishini,o<<anishinaabew2>>ishiniw1,JDN-2010-Nouns,odanishinaabewishini,o<<anishinaabew2>>ishiniw1,JDN-2010-Nouns
207,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,NONE,NONE,Pej,NONE,ObvPl,odanishinaabewishini,o<<anishinaabew2>>ishiniw1,GUESS,odanishinaabewishini,o<<anishinaabew2>>ishiniw1,GUESS
236,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,nindanishinaabemisha',ni<<anishinaabew2>>misha',JDN-2010-Nouns,nindanishinaabemishan,ni<<anishinaabew2>>mishan,JDN-2010-Nouns
237,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,nindanishinaabemishinaani',ni<<anishinaabew2>>mishinaani',JDN-2010-Nouns,nindanishinaabemishinaanin,ni<<anishinaabew2>>mishinaanin,JDN-2010-Nouns
238,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,Poss,Pej,NONE,ObvPl,gidanishinaabemishinaani',gi<<anishinaabew2>>mishinaani',JDN-2010-Nouns,gidanishinaabemishinaanin,gi<<anishinaabew2>>mishinaanin,JDN-2010-Nouns
239,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,Poss,Pej,NONE,ObvPl,gidanishinaabemisha',gi<<anishinaabew2>>misha',JDN-2010-Nouns,gidanishinaabemishan,gi<<anishinaabew2>>mishan,JDN-2010-Nouns
240,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,gidanishinaabemishiwaa',gi<<anishinaabew2>>mishiwaa',JDN-2010-Nouns,gidanishinaabemishiwaan,gi<<anishinaabew2>>mishiwaan,JDN-2010-Nouns
241,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,odanishinaabemisha',o<<anishinaabew2>>misha',JDN-2010-Nouns,odanishinaabemishan,o<<anishinaabew2>>mishan,JDN-2010-Nouns
242,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,odanishinaabemishiwaa',o<<anishinaabew2>>mishiwaa',JDN-2010-Nouns,odanishinaabemishiwaan,o<<anishinaabew2>>mishiwaan,JDN-2010-Nouns
243,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,odanishinaabemishini,o<<anishinaabew2>>mishiniw1,JDN-2010-Nouns,odanishinaabemishini,o<<anishinaabew2>>mishiniw1,JDN-2010-Nouns
244,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,odanishinaabemishini,o<<anishinaabew2>>mishiniw1,GUESS,odanishinaabemishini,o<<anishinaabew2>>mishiniw1,GUESS
273,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,NONE,NONE,Pret,ObvPl,nindanishinaabebanii',ni<<anishinaabew2>>banii',JDN-2010-Nouns,nindanishinaabebaniin,ni<<anishinaabew2>>baniin,JDN-2010-Nouns
274,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,NONE,NONE,Pret,ObvPl,nindanishinaabenaabanii',ni<<anishinaabew2>>naabanii',JDN-2010-Nouns,nindanishinaabenaabaniin,ni<<anishinaabew2>>naabaniin,JDN-2010-Nouns
275,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,NONE,NONE,Pret,ObvPl,gidanishinaabenaabanii',gi<<anishinaabew2>>naabanii',JDN-2010-Nouns,gidanishinaabenaabaniin,gi<<anishinaabew2>>naabaniin,JDN-2010-Nouns
276,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,NONE,NONE,Pret,ObvPl,gidanishinaabebanii',gi<<anishinaabew2>>banii',JDN-2010-Nouns,gidanishinaabebaniin,gi<<anishinaabew2>>baniin,JDN-2010-Nouns
277,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,gidanishinaabewaabanii',gi<<anishinaabew2>>waabanii',JDN-2010-Nouns,gidanishinaabewaabaniin,gi<<anishinaabew2>>waabaniin,JDN-2010-Nouns
278,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,odanishinaabebanii',o<<anishinaabew2>>banii',JDN-2010-Nouns,odanishinaabebaniin,o<<anishinaabew2>>baniin,JDN-2010-Nouns
279,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,NONE,NONE,NONE,Pret,ObvPl,odanishinaabewaabanii',o<<anishinaabew2>>waabanii',JDN-2010-Nouns,odanishinaabewaabaniin,o<<anishinaabew2>>waabaniin,JDN-2010-Nouns
280,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,odanishinaabeniban,o<<anishinaabew2>>niban,JDN-2010-Nouns,odanishinaabeniban,o<<anishinaabew2>>niban,JDN-2010-Nouns
281,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,NONE,NONE,NONE,Pret,ObvPl,odanishinaabeniban,o<<anishinaabew2>>niban,GUESS,odanishinaabeniban,o<<anishinaabew2>>niban,GUESS
301,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,nindanishinaabemibanii',ni<<anishinaabew2>>mibanii',JDN-2010-Nouns,nindanishinaabemibaniin,ni<<anishinaabew2>>mibaniin,JDN-2010-Nouns
302,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,nindanishinaabeminaabanii',ni<<anishinaabew2>>minaabanii',JDN-2010-Nouns,nindanishinaabeminaabaniin,ni<<anishinaabew2>>minaabaniin,JDN-2010-Nouns
303,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,Poss,NONE,Pret,ObvPl,gidanishinaabeminaabanii',gi<<anishinaabew2>>minaabanii',JDN-2010-Nouns,gidanishinaabeminaabaniin,gi<<anishinaabew2>>minaabaniin,JDN-2010-Nouns
304,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,gidanishinaabemibanii',gi<<anishinaabew2>>mibanii',JDN-2010-Nouns,gidanishinaabemibaniin,gi<<anishinaabew2>>mibaniin,JDN-2010-Nouns
305,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,gidanishinaabemiwaabanii',gi<<anishinaabew2>>miwaabanii',JDN-2010-Nouns,gidanishinaabemiwaabaniin,gi<<anishinaabew2>>miwaabaniin,JDN-2010-Nouns
306,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,odanishinaabemibanii',o<<anishinaabew2>>mibanii',JDN-2010-Nouns,odanishinaabemibaniin,o<<anishinaabew2>>mibaniin,JDN-2010-Nouns
307,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,odanishinaabemiwaabanii',o<<anishinaabew2>>miwaabanii',JDN-2010-Nouns,odanishinaabemiwaabaniin,o<<anishinaabew2>>miwaabaniin,JDN-2010-Nouns
308,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,odanishinaabeminiban,o<<anishinaabew2>>miniban,JDN-2010-Nouns,odanishinaabeminiban,o<<anishinaabew2>>miniban,JDN-2010-Nouns
309,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,odanishinaabeminiban,o<<anishinaabew2>>miniban,GUESS,odanishinaabeminiban,o<<anishinaabew2>>miniban,GUESS
329,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,NONE,NONE,Pret,ObvPl,nindanishinaabensibanii',ni<<anishinaabew2>>nsibanii',JDN-2010-Nouns,nindanishinaabensibaniin,ni<<anishinaabew2>>nsibaniin,JDN-2010-Nouns
330,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,NONE,NONE,Pret,ObvPl,nindanishinaabensinaabanii',ni<<anishinaabew2>>nsinaabanii',JDN-2010-Nouns,nindanishinaabensinaabaniin,ni<<anishinaabew2>>nsinaabaniin,JDN-2010-Nouns
331,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,NONE,NONE,Pret,ObvPl,gidanishinaabensinaabanii',gi<<anishinaabew2>>nsinaabanii',JDN-2010-Nouns,gidanishinaabensinaabaniin,gi<<anishinaabew2>>nsinaabaniin,JDN-2010-Nouns
332,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,NONE,NONE,Pret,ObvPl,gidanishinaabensibanii',gi<<anishinaabew2>>nsibanii',JDN-2010-Nouns,gidanishinaabensibaniin,gi<<anishinaabew2>>nsibaniin,JDN-2010-Nouns
333,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,NONE,NONE,Pret,ObvPl,gidanishinaabensiwaabanii',gi<<anishinaabew2>>nsiwaabanii',JDN-2010-Nouns,gidanishinaabensiwaabaniin,gi<<anishinaabew2>>nsiwaabaniin,JDN-2010-Nouns
334,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,Dim,NONE,NONE,Pret,ObvPl,odanishinaabensibanii',o<<anishinaabew2>>nsibanii',JDN-2010-Nouns,odanishinaabensibaniin,o<<anishinaabew2>>nsibaniin,JDN-2010-Nouns
335,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,Dim,NONE,NONE,Pret,ObvPl,odanishinaabensiwaabanii',o<<anishinaabew2>>nsiwaabanii',JDN-2010-Nouns,odanishinaabensiwaabaniin,o<<anishinaabew2>>nsiwaabaniin,JDN-2010-Nouns
336,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,Dim,NONE,NONE,Pret,ObvPl,odanishinaabensiniban,o<<anishinaabew2>>nsiniban,JDN-2010-Nouns,odanishinaabensiniban,o<<anishinaabew2>>nsiniban,JDN-2010-Nouns
337,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,Dim,NONE,NONE,Pret,ObvPl,odanishinaabensiniban,o<<anishinaabew2>>nsiniban,GUESS,odanishinaabensiniban,o<<anishinaabew2>>nsiniban,GUESS
357,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,Poss,NONE,Pret,ObvPl,nindanishinaabensimibanii',ni<<anishinaabew2>>nsimibanii',JDN-2010-Nouns,nindanishinaabensimibaniin,ni<<anishinaabew2>>nsimibaniin,JDN-2010-Nouns
358,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,Poss,NONE,Pret,ObvPl,nindanishinaabensiminaabanii',ni<<anishinaabew2>>nsiminaabanii',JDN-2010-Nouns,nindanishinaabensiminaabaniin,ni<<anishinaabew2>>nsiminaabaniin,JDN-2010-Nouns
359,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,Poss,NONE,Pret,ObvPl,gidanishinaabensiminaabanii',gi<<anishinaabew2>>nsiminaabanii',JDN-2010-Nouns,gidanishinaabensiminaabaniin,gi<<anishinaabew2>>nsiminaabaniin,JDN-2010-Nouns
360,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,Poss,NONE,Pret,ObvPl,gidanishinaabensimibanii',gi<<anishinaabew2>>nsimibanii',JDN-2010-Nouns,gidanishinaabensimibaniin,gi<<anishinaabew2>>nsimibaniin,JDN-2010-Nouns
361,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,Poss,NONE,Pret,ObvPl,gidanishinaabensimiwaabanii',gi<<anishinaabew2>>nsimiwaabanii',JDN-2010-Nouns,gidanishinaabensimiwaabaniin,gi<<anishinaabew2>>nsimiwaabaniin,JDN-2010-Nouns
362,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,Dim,Poss,NONE,Pret,ObvPl,odanishinaabensimibanii',o<<anishinaabew2>>nsimibanii',JDN-2010-Nouns,odanishinaabensimibaniin,o<<anishinaabew2>>nsimibaniin,JDN-2010-Nouns
363,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,Dim,Poss,NONE,Pret,ObvPl,odanishinaabensimiwaabanii',o<<anishinaabew2>>nsimiwaabanii',JDN-2010-Nouns,odanishinaabensimiwaabaniin,o<<anishinaabew2>>nsimiwaabaniin,JDN-2010-Nouns
364,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,Dim,Poss,NONE,Pret,ObvPl,odanishinaabensiminiban,o<<anishinaabew2>>nsiminiban,JDN-2010-Nouns,odanishinaabensiminiban,o<<anishinaabew2>>nsiminiban,JDN-2010-Nouns
365,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,Dim,Poss,NONE,Pret,ObvPl,odanishinaabensiminiban,o<<anishinaabew2>>nsiminiban,GUESS,odanishinaabensiminiban,o<<anishinaabew2>>nsiminiban,GUESS
385,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,nindanishinaabenzhisha',ni<<anishinaabew2>>nzhisha',JDN-2010-Nouns,nindanishinaabenzhishan,ni<<anishinaabew2>>nzhishan,JDN-2010-Nouns
386,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,nindanishinaabenzhishinaani',ni<<anishinaabew2>>nzhishinaani',JDN-2010-Nouns,nindanishinaabenzhishinaanin,ni<<anishinaabew2>>nzhishinaanin,JDN-2010-Nouns
387,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,NONE,Pej,NONE,ObvPl,gidanishinaabenzhishinaani',gi<<anishinaabew2>>nzhishinaani',JDN-2010-Nouns,gidanishinaabenzhishinaanin,gi<<anishinaabew2>>nzhishinaanin,JDN-2010-Nouns
388,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,gidanishinaabenzhisha',gi<<anishinaabew2>>nzhisha',JDN-2010-Nouns,gidanishinaabenzhishan,gi<<anishinaabew2>>nzhishan,JDN-2010-Nouns
389,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,gidanishinaabenzhishiwaa',gi<<anishinaabew2>>nzhishiwaa',JDN-2010-Nouns,gidanishinaabenzhishiwaan,gi<<anishinaabew2>>nzhishiwaan,JDN-2010-Nouns
390,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,odanishinaabenzhisha',o<<anishinaabew2>>nzhisha',JDN-2010-Nouns,odanishinaabenzhishan,o<<anishinaabew2>>nzhishan,JDN-2010-Nouns
391,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,odanishinaabenzhishiwaa',o<<anishinaabew2>>nzhishiwaa',JDN-2010-Nouns,odanishinaabenzhishiwaan,o<<anishinaabew2>>nzhishiwaan,JDN-2010-Nouns
392,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,odanishinaabenzhishini,o<<anishinaabew2>>nzhishiniw1,JDN-2010-Nouns,odanishinaabenzhishini,o<<anishinaabew2>>nzhishiniw1,JDN-2010-Nouns
393,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,odanishinaabenzhishini,o<<anishinaabew2>>nzhishiniw1,GUESS,odanishinaabenzhishini,o<<anishinaabew2>>nzhishiniw1,GUESS
422,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,nindanishinaabensimisha',ni<<anishinaabew2>>nsimisha',JDN-2010-Nouns,nindanishinaabensimishan,ni<<anishinaabew2>>nsimishan,JDN-2010-Nouns
423,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,nindanishinaabensimishinaani',ni<<anishinaabew2>>nsimishinaani',JDN-2010-Nouns,nindanishinaabensimishinaanin,ni<<anishinaabew2>>nsimishinaanin,JDN-2010-Nouns
424,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,Poss,Pej,NONE,ObvPl,gidanishinaabensimishinaani',gi<<anishinaabew2>>nsimishinaani',JDN-2010-Nouns,gidanishinaabensimishinaanin,gi<<anishinaabew2>>nsimishinaanin,JDN-2010-Nouns
425,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,gidanishinaabensimisha',gi<<anishinaabew2>>nsimisha',JDN-2010-Nouns,gidanishinaabensimishan,gi<<anishinaabew2>>nsimishan,JDN-2010-Nouns
426,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,gidanishinaabensimishiwaa',gi<<anishinaabew2>>nsimishiwaa',JDN-2010-Nouns,gidanishinaabensimishiwaan,gi<<anishinaabew2>>nsimishiwaan,JDN-2010-Nouns
427,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,odanishinaabensimisha',o<<anishinaabew2>>nsimisha',JDN-2010-Nouns,odanishinaabensimishan,o<<anishinaabew2>>nsimishan,JDN-2010-Nouns
428,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,odanishinaabensimishiwaa',o<<anishinaabew2>>nsimishiwaa',JDN-2010-Nouns,odanishinaabensimishiwaan,o<<anishinaabew2>>nsimishiwaan,JDN-2010-Nouns
429,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,odanishinaabensimishini,o<<anishinaabew2>>nsimishiniw1,JDN-2010-Nouns,odanishinaabensimishini,o<<anishinaabew2>>nsimishiniw1,JDN-2010-Nouns
430,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,odanishinaabensimishini,o<<anishinaabew2>>nsimishiniw1,GUESS,odanishinaabensimishini,o<<anishinaabew2>>nsimishiniw1,GUESS
2,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,NONE,NONE,ObvSg,anishinaaben,<<anishinaabew2>>n,JDN-2010-Nouns,,,
8,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,NONE,NONE,ObvSg,anishinaabensan,<<anishinaabew2>>nsan,JDN-2010-Nouns,,,
14,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,Pej,NONE,ObvSg,anishinaabewishan,<<anishinaabew2>>ishan,JDN-2010-Nouns,,,
20,NA,NA_VV,anishinaabe,anishinaabew2,NONE,NONE,NONE,NONE,Pret,ObvSg,anishinaabebaniin,<<anishinaabew2>>baniin,JDN-2010-Nouns,,,
24,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,Pej,NONE,ObvSg,anishinaabenzhishan,<<anishinaabew2>>nzhishan,JDN-2010-Nouns,,,
30,NA,NA_VV,anishinaabe,anishinaabew2,NONE,Dim,NONE,NONE,Pret,ObvSg,anishinaabensibaniin,<<anishinaabew2>>nsibaniin,JDN-2010-Nouns,,,
42,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,nindanishinaaben,ni<<anishinaabew2>>n,JDN-2010-Nouns,,,
43,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,nindanishinaabenaanin,ni<<anishinaabew2>>naanin,JDN-2010-Nouns,,,
44,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gidanishinaabenaanin,gi<<anishinaabew2>>naanin,JDN-2010-Nouns,,,
45,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gidanishinaaben,gi<<anishinaabew2>>n,JDN-2010-Nouns,,,
46,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,gidanishinaabewaan,gi<<anishinaabew2>>waan,JDN-2010-Nouns,,,
47,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,odanishinaaben,o<<anishinaabew2>>n,JDN-2010-Nouns,,,
48,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,odanishinaabewaan,o<<anishinaabew2>>waan,JDN-2010-Nouns,,,
49,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,odanishinaabeni,o<<anishinaabew2>>niw1,JDN-2010-Nouns,,,
50,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,odanishinaabeni,o<<anishinaabew2>>niw1,GUESS,,,
79,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,nindanishinaabeman,ni<<anishinaabew2>>man,JDN-2010-Nouns,,,
80,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nindanishinaabeminaanin,ni<<anishinaabew2>>minaanin,JDN-2010-Nouns,,,
81,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gidanishinaabeminaanin,gi<<anishinaabew2>>minaanin,JDN-2010-Nouns,,,
82,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gidanishinaabeman,gi<<anishinaabew2>>man,JDN-2010-Nouns,,,
83,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gidanishinaabemiwaan,gi<<anishinaabew2>>miwaan,JDN-2010-Nouns,,,
84,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,odanishinaabeman,o<<anishinaabew2>>man,JDN-2010-Nouns,,,
85,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,odanishinaabemiwaan,o<<anishinaabew2>>miwaan,JDN-2010-Nouns,,,
86,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,odanishinaabemini,o<<anishinaabew2>>miniw1,JDN-2010-Nouns,,,
87,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,odanishinaabemini,o<<anishinaabew2>>miniw1,GUESS,,,
116,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,nindanishinaabensan,ni<<anishinaabew2>>nsan,JDN-2010-Nouns,,,
117,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nindanishinaabensinaanin,ni<<anishinaabew2>>nsinaanin,JDN-2010-Nouns,,,
118,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gidanishinaabensinaanin,gi<<anishinaabew2>>nsinaanin,JDN-2010-Nouns,,,
119,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gidanishinaabensan,gi<<anishinaabew2>>nsan,JDN-2010-Nouns,,,
120,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gidanishinaabensiwaan,gi<<anishinaabew2>>nsiwaan,JDN-2010-Nouns,,,
121,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,odanishinaabensan,o<<anishinaabew2>>nsan,JDN-2010-Nouns,,,
122,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,odanishinaabensiwaan,o<<anishinaabew2>>nsiwaan,JDN-2010-Nouns,,,
123,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,odanishinaabensini,o<<anishinaabew2>>nsiniw1,JDN-2010-Nouns,,,
124,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,odanishinaabensini,o<<anishinaabew2>>nsiniw1,GUESS,,,
153,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,nindanishinaabensiman,ni<<anishinaabew2>>nsiman,JDN-2010-Nouns,,,
154,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nindanishinaabensiminaanin,ni<<anishinaabew2>>nsiminaanin,JDN-2010-Nouns,,,
155,NA,NA_VV,anishinaabe,anishinaabew2,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gidanishinaabensiminaanin,gi<<anishinaabew2>>nsiminaanin,JDN-2010-Nouns,,,
156,NA,NA_VV,anishinaabe,anishinaabew2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gidanishinaabensiman,gi<<anishinaabew2>>nsiman,JDN-2010-Nouns,,,
157,NA,NA_VV,anishinaabe,anishinaabew2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gidanishinaabensimiwaan,gi<<anishinaabew2>>nsimiwaan,JDN-2010-Nouns,,,
158,NA,NA_VV,anishinaabe,anishinaabew2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,odanishinaabensiman,o<<anishinaabew2>>nsiman,JDN-2010-Nouns,,,
159,NA,NA_VV,anishinaabe,anishinaabew2,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,odanishinaabensimiwaan,o<<anishinaabew2>>nsimiwaan,JDN-2010-Nouns,,,
160,NA,NA_VV,anishinaabe,anishinaabew2,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,odanishinaabensimini,o<<anishinaabew2>>nsiminiw1,JDN-2010-Nouns,,,
161,NA,NA_VV,anishinaabe,anishinaabew2,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,odanishinaabensimini,o<<anishinaabew2>>nsiminiw1,GUESS,,,
190,NA,NA_VV,anishinaabe,anishinaabew2,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,nindanishinaabewishan,ni<<anishinaabew2>>ishan,JDN-2010-Nouns,,,
191,NA,NA_VV,anishinaabe,anishinaabew2,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,nindanishinaabewishinaanin,ni<<anishinaabew2>>ishinaanin,JDN-2010-Nouns,,,
